,lat,long
504,37.77644,-122.42431
505,37.77648,-122.42431
506,37.77653,-122.42432
507,37.77657,-122.42433
508,37.77661,-122.42434
509,37.77664,-122.42434
510,37.77667,-122.42434
511,37.7767,-122.42435
512,37.77672,-122.42436
513,37.77674,-122.42439
514,37.77675,-122.42442
515,37.77675,-122.42446
516,37.77675,-122.4245
517,37.77676,-122.42455
518,37.77678,-122.42458
519,37.7768,-122.42461
520,37.77684,-122.42462
521,37.77688,-122.42463
522,37.77693,-122.42464
523,37.77698,-122.42464
524,37.77704,-122.42465
525,37.77711,-122.42466
526,37.77723,-122.42469
527,37.77726,-122.42469
528,37.77728,-122.4247
529,37.77733,-122.42472
530,37.77738,-122.42474
531,37.77743,-122.42476
532,37.77749,-122.42477
533,37.77754,-122.42478
534,37.7776,-122.42479
535,37.77765,-122.4248
536,37.77771,-122.4248
537,37.77777,-122.4248
538,37.77782,-122.42482
539,37.77787,-122.42483
540,37.77793,-122.42484
541,37.77799,-122.42485
542,37.77805,-122.42487
543,37.77811,-122.42488
544,37.77817,-122.42489
545,37.77823,-122.4249
546,37.77829,-122.42492
547,37.77834,-122.42494
548,37.77839,-122.42495
549,37.77844,-122.42497
550,37.77848,-122.425
551,37.77851,-122.42504
552,37.77853,-122.42509
553,37.77854,-122.42516
554,37.77854,-122.42522
555,37.77853,-122.4253
556,37.77852,-122.42536
557,37.77851,-122.42543
558,37.77849,-122.42557
559,37.77848,-122.42564
560,37.77847,-122.42571
561,37.77846,-122.42578
562,37.77846,-122.42586
563,37.77845,-122.42592
564,37.77844,-122.42599
565,37.77843,-122.42607
566,37.77842,-122.42614
567,37.77841,-122.42621
568,37.77841,-122.42629
569,37.7784,-122.42636
570,37.7784,-122.42643
571,37.77839,-122.4265
572,37.77839,-122.42653
573,37.77839,-122.42656
574,37.77839,-122.42667
575,37.77839,-122.4267
576,37.77838,-122.42677
577,37.77837,-122.42684
578,37.77836,-122.42692
579,37.77835,-122.427
580,37.77834,-122.42706
581,37.77834,-122.42714
582,37.77833,-122.42721
583,37.77832,-122.42728
584,37.77831,-122.42736
585,37.77829,-122.42751
586,37.77828,-122.42755
587,37.77828,-122.42759
588,37.77826,-122.42766
589,37.77824,-122.42774
590,37.77822,-122.42784
591,37.77822,-122.42788
592,37.77821,-122.42795
593,37.77819,-122.42803
594,37.77818,-122.42811
595,37.77817,-122.42822
596,37.77817,-122.42826
597,37.77815,-122.42837
598,37.77815,-122.42841
599,37.77814,-122.42848
600,37.77812,-122.42856
601,37.77811,-122.42863
602,37.7781,-122.4287
603,37.77809,-122.42881
604,37.77808,-122.42884
605,37.77806,-122.42895
606,37.77805,-122.42898
607,37.77804,-122.42904
608,37.77803,-122.4291
609,37.77803,-122.42917
610,37.77802,-122.42923
611,37.77801,-122.4293
612,37.778,-122.42936
613,37.77799,-122.42946
614,37.77799,-122.42949
615,37.77799,-122.42955
616,37.77798,-122.42962
617,37.77798,-122.42969
618,37.77798,-122.42975
619,37.77798,-122.42982
620,37.77798,-122.42988
621,37.77797,-122.42995
622,37.77796,-122.43002
623,37.77795,-122.43008
624,37.77794,-122.43015
625,37.77792,-122.43022
626,37.77791,-122.43031
627,37.77791,-122.43034
628,37.7779,-122.4304
629,37.77789,-122.43046
630,37.77788,-122.43052
631,37.77788,-122.43058
632,37.77787,-122.43064
633,37.77786,-122.43069
634,37.77786,-122.43075
635,37.77785,-122.43081
636,37.77784,-122.43089
637,37.77784,-122.43092
638,37.77783,-122.43097
639,37.77782,-122.43103
640,37.77782,-122.43108
641,37.77781,-122.43114
642,37.7778,-122.43119
643,37.77779,-122.43125
644,37.77778,-122.4313
645,37.77777,-122.43135
646,37.77777,-122.43139
647,37.77776,-122.43143
648,37.77776,-122.43146
649,37.77777,-122.43149
650,37.77777,-122.43151
651,37.77778,-122.43154
652,37.77778,-122.4316
653,37.77778,-122.43163
654,37.77777,-122.43168
655,37.77776,-122.43176
656,37.77776,-122.43179
657,37.77775,-122.43184
658,37.77774,-122.43193
659,37.77773,-122.43196
660,37.77772,-122.43198
661,37.77772,-122.43202
662,37.77771,-122.43204
663,37.77771,-122.43208
664,37.7777,-122.43211
665,37.7777,-122.43215
666,37.77769,-122.4322
667,37.77768,-122.43224
668,37.77767,-122.43228
669,37.77766,-122.43232
670,37.77766,-122.43236
671,37.77765,-122.4324
672,37.77765,-122.43245
673,37.77764,-122.43249
674,37.77764,-122.43253
675,37.77763,-122.43257
676,37.77762,-122.43261
677,37.77761,-122.43265
678,37.77761,-122.43268
679,37.77761,-122.43268
680,37.7776,-122.43271
681,37.7776,-122.43274
682,37.77759,-122.43276
683,37.77759,-122.43279
684,37.77758,-122.43281
685,37.77758,-122.43285
686,37.77758,-122.43289
687,37.77759,-122.43295
688,37.7776,-122.433
689,37.77761,-122.43304
690,37.77761,-122.43306
691,37.77761,-122.43308
692,37.77761,-122.4331
693,37.7776,-122.43311
694,37.77759,-122.43315
695,37.77759,-122.43315
696,37.77759,-122.43317
697,37.77759,-122.43318
698,37.7776,-122.4332
699,37.7776,-122.43321
700,37.77763,-122.4332
701,37.77767,-122.43319
702,37.77776,-122.4332
703,37.77781,-122.43323
704,37.77781,-122.43323
705,37.7779,-122.43326
706,37.77794,-122.43327
707,37.77799,-122.43328
708,37.77803,-122.43328
709,37.77804,-122.4333
710,37.77809,-122.4333
711,37.77813,-122.4333
712,37.77817,-122.4333
713,37.77821,-122.43331
714,37.77824,-122.43332
715,37.77827,-122.43331
716,37.77829,-122.43331
717,37.7783,-122.4333
718,37.77831,-122.4333
719,37.77831,-122.4333
720,37.77831,-122.4333
721,37.77831,-122.43331
722,37.77832,-122.43332
723,37.77833,-122.43333
724,37.77833,-122.43333
725,37.77834,-122.43334
726,37.77835,-122.43334
727,37.77837,-122.43335
728,37.77837,-122.43335
729,37.77838,-122.43336
730,37.77839,-122.43336
731,37.77839,-122.43336
732,37.77839,-122.43337
733,37.7784,-122.43337
734,37.7784,-122.43337
735,37.7784,-122.43336
736,37.77841,-122.43336
737,37.77842,-122.43336
738,37.77845,-122.43337
739,37.77848,-122.43337
740,37.77851,-122.43338
741,37.77853,-122.43338
742,37.77855,-122.43339
743,37.77857,-122.4334
744,37.7786,-122.4334
745,37.77862,-122.43341
746,37.77866,-122.43341
747,37.77866,-122.43341
748,37.77874,-122.43344
749,37.7788,-122.43347
750,37.77886,-122.43349
751,37.77892,-122.43351
752,37.77892,-122.43351
753,37.77904,-122.43354
754,37.77911,-122.43356
755,37.77916,-122.43358
756,37.77923,-122.43359
757,37.77931,-122.4336
758,37.77938,-122.43362
759,37.77946,-122.43363
760,37.77953,-122.43365
761,37.7796,-122.43366
762,37.77966,-122.43367
763,37.77972,-122.43367
764,37.77977,-122.43367
765,37.7798,-122.43368
766,37.77983,-122.43369
767,37.77985,-122.43369
768,37.77987,-122.4337
769,37.77988,-122.4337
770,37.77989,-122.4337
771,37.77989,-122.4337
772,37.77989,-122.4337
773,37.77989,-122.4337
774,37.77989,-122.4337
775,37.77988,-122.4337
776,37.77988,-122.4337
777,37.77988,-122.43371
778,37.77987,-122.43371
779,37.77987,-122.43371
780,37.77988,-122.4337
781,37.77988,-122.4337
782,37.7799,-122.4337
783,37.77992,-122.4337
784,37.77994,-122.4337
785,37.77997,-122.43371
786,37.78,-122.43372
787,37.78003,-122.43372
788,37.78006,-122.43374
789,37.78006,-122.43374
790,37.78008,-122.43375
791,37.78012,-122.43376
792,37.78019,-122.43377
793,37.78026,-122.43378
794,37.78033,-122.43379
795,37.7804,-122.4338
796,37.78047,-122.43381
797,37.78054,-122.43382
798,37.7806,-122.43383
799,37.78066,-122.43384
800,37.78072,-122.43385
801,37.78077,-122.43386
802,37.78081,-122.43387
803,37.78086,-122.43388
804,37.7809,-122.43389
805,37.78093,-122.43389
806,37.78096,-122.43389
807,37.78098,-122.43389
808,37.78099,-122.43389
809,37.78099,-122.43389
810,37.781,-122.4339
811,37.78101,-122.4339
812,37.78103,-122.4339
813,37.78103,-122.43391
814,37.78104,-122.43392
815,37.78104,-122.43392
816,37.78106,-122.43393
817,37.78108,-122.43393
818,37.78111,-122.43394
819,37.78115,-122.43394
820,37.78118,-122.43396
821,37.78123,-122.43397
822,37.78129,-122.43398
823,37.78135,-122.43398
824,37.78141,-122.43398
825,37.78147,-122.43398
826,37.78152,-122.43398
827,37.78157,-122.43399
828,37.78161,-122.434
829,37.78164,-122.43401
830,37.78166,-122.43402
831,37.7817,-122.43403
832,37.78172,-122.43404
833,37.78175,-122.43405
834,37.78178,-122.43406
835,37.78181,-122.43406
836,37.78183,-122.43407
837,37.78183,-122.43407
838,37.78185,-122.43408
839,37.78188,-122.43408
840,37.7819,-122.43408
841,37.78192,-122.43408
842,37.78195,-122.43409
843,37.78198,-122.4341
844,37.78201,-122.4341
845,37.78204,-122.4341
846,37.78207,-122.43412
847,37.78211,-122.43413
848,37.78215,-122.43415
849,37.78219,-122.43416
850,37.78223,-122.43417
851,37.78227,-122.43417
852,37.78231,-122.43418
853,37.78235,-122.43418
854,37.7824,-122.43417
855,37.78243,-122.43417
856,37.78246,-122.43418
857,37.78247,-122.43418
858,37.78249,-122.43418
859,37.78251,-122.4342
860,37.78254,-122.4342
861,37.78255,-122.43421
862,37.78257,-122.4342
863,37.7826,-122.4342
864,37.78261,-122.4342
865,37.78263,-122.4342
866,37.78264,-122.4342
867,37.78266,-122.4342
868,37.78268,-122.43421
869,37.78269,-122.43422
870,37.78271,-122.43422
871,37.78272,-122.43423
872,37.78274,-122.43423
873,37.78276,-122.43423
874,37.78277,-122.43423
875,37.78278,-122.43423
876,37.7828,-122.43424
877,37.78281,-122.43425
878,37.78282,-122.43425
879,37.78283,-122.43426
880,37.78285,-122.43426
881,37.78286,-122.43427
882,37.78288,-122.43427
883,37.7829,-122.43427
884,37.78292,-122.43428
885,37.78295,-122.43427
886,37.78299,-122.43429
887,37.78303,-122.4343
888,37.78307,-122.43431
889,37.78311,-122.43431
890,37.78316,-122.43432
891,37.78321,-122.43432
892,37.78327,-122.43433
893,37.78332,-122.43434
894,37.78338,-122.43435
895,37.78345,-122.43436
896,37.78352,-122.43437
897,37.78359,-122.43438
898,37.78367,-122.43441
899,37.78375,-122.43444
900,37.78383,-122.43446
901,37.78392,-122.43448
902,37.784,-122.4345
903,37.78418,-122.43454
904,37.78422,-122.43455
905,37.78426,-122.43456
906,37.78434,-122.43458
907,37.78442,-122.4346
908,37.78449,-122.43461
909,37.78456,-122.43463
910,37.78462,-122.43464
911,37.78467,-122.43465
912,37.78471,-122.43466
913,37.78474,-122.43467
914,37.78476,-122.43467
915,37.78477,-122.43467
916,37.78477,-122.43467
917,37.78478,-122.43465
918,37.78478,-122.43464
919,37.78478,-122.43464
920,37.78478,-122.43464
921,37.78478,-122.43465
922,37.78478,-122.43465
923,37.78478,-122.43465
924,37.78478,-122.43465
925,37.78479,-122.43465
926,37.78481,-122.43465
927,37.78483,-122.43465
928,37.78486,-122.43465
929,37.7849,-122.43465
930,37.78494,-122.43465
931,37.78499,-122.43466
932,37.78504,-122.43467
933,37.7851,-122.43468
934,37.78517,-122.4347
935,37.7852,-122.43471
936,37.78526,-122.43472
937,37.78531,-122.43472
938,37.78536,-122.43472
939,37.78541,-122.43473
940,37.78547,-122.43473
941,37.78554,-122.43474
942,37.78559,-122.43475
943,37.78569,-122.43476
944,37.78574,-122.43477
945,37.78574,-122.43477
946,37.78577,-122.43478
947,37.78583,-122.43481
948,37.78586,-122.43483
949,37.7859,-122.43485
950,37.78592,-122.43486
951,37.78594,-122.43486
952,37.78597,-122.43489
953,37.78601,-122.43491
954,37.78606,-122.43492
955,37.78616,-122.43494
956,37.78618,-122.43495
957,37.78621,-122.43496
958,37.78626,-122.43496
959,37.78632,-122.43497
960,37.78637,-122.43498
961,37.78642,-122.43499
962,37.78648,-122.435
963,37.78653,-122.435
964,37.78658,-122.43501
965,37.78663,-122.43502
966,37.7867,-122.43503
967,37.78672,-122.43503
968,37.78672,-122.43503
969,37.78673,-122.43502
970,37.78673,-122.43503
971,37.78673,-122.43503
972,37.78673,-122.43503
973,37.78673,-122.43503
974,37.78674,-122.43503
975,37.78674,-122.43503
976,37.78674,-122.43504
977,37.78674,-122.43503
978,37.78675,-122.43503
979,37.78675,-122.43503
980,37.78675,-122.43503
981,37.78676,-122.43503
982,37.78677,-122.43503
983,37.78678,-122.43502
984,37.78678,-122.43504
985,37.78678,-122.43504
986,37.78678,-122.43506
987,37.78678,-122.43507
988,37.78678,-122.43507
989,37.78678,-122.43507
990,37.78678,-122.43507
991,37.78678,-122.43507
992,37.78678,-122.43507
993,37.78678,-122.43508
994,37.78679,-122.43507
995,37.78679,-122.43507
996,37.7868,-122.43507
997,37.78681,-122.43508
998,37.78683,-122.43508
999,37.78685,-122.43508
1000,37.78688,-122.43508
1001,37.78691,-122.4351
1002,37.78694,-122.43511
1003,37.78697,-122.43512
1004,37.78701,-122.43512
1005,37.78706,-122.43512
1006,37.7871,-122.43512
1007,37.78715,-122.43512
1008,37.7872,-122.43513
1009,37.78725,-122.43514
1010,37.78729,-122.43516
1011,37.78734,-122.43517
1012,37.78738,-122.43517
1013,37.78742,-122.43518
1014,37.78745,-122.43519
1015,37.78748,-122.4352
1016,37.78751,-122.4352
1017,37.78754,-122.4352
1018,37.7876,-122.4352
1019,37.78762,-122.43519
1020,37.78764,-122.4352
1021,37.78764,-122.4352
1022,37.78766,-122.4352
1023,37.78768,-122.43521
1024,37.78769,-122.43522
1025,37.78771,-122.43524
1026,37.78778,-122.43525
1027,37.78779,-122.43525
1028,37.78781,-122.43525
1029,37.78789,-122.43526
1030,37.78793,-122.43526
1031,37.78797,-122.43528
1032,37.78802,-122.43529
1033,37.78806,-122.43529
1034,37.7881,-122.43529
1035,37.78814,-122.4353
1036,37.78818,-122.43531
1037,37.78823,-122.43531
1038,37.78827,-122.43532
1039,37.78831,-122.43533
1040,37.78833,-122.43533
1041,37.78835,-122.43534
1042,37.78839,-122.43535
1043,37.78843,-122.43537
1044,37.78848,-122.43538
1045,37.78852,-122.4354
1046,37.78857,-122.43541
1047,37.78862,-122.43541
1048,37.78866,-122.43542
1049,37.78871,-122.43544
1050,37.78876,-122.43545
1051,37.78881,-122.43547
1052,37.78886,-122.43549
1053,37.78892,-122.4355
1054,37.78902,-122.43552
1055,37.78906,-122.43552
1056,37.78911,-122.43552
1057,37.78916,-122.43553
1058,37.78918,-122.43553
1059,37.7892,-122.43554
1060,37.78924,-122.43554
1061,37.78928,-122.43555
1062,37.78932,-122.43556
1063,37.78939,-122.43558
1064,37.78942,-122.4356
1065,37.78945,-122.43561
1066,37.78949,-122.43563
1067,37.78949,-122.43563
1068,37.78952,-122.43565
1069,37.78956,-122.43565
