latitude,longitude,elevation
41.330726,-124.030124,15.8
41.330668,-124.030116,15.8
41.330607,-124.030107,15.8
41.330547,-124.030098,15.8
41.330488,-124.030086,15.8
41.330428,-124.030075,15.8
41.33037,-124.030065,15.8
41.33031,-124.030054,15.8
41.330247,-124.030044,15.8
41.330187,-124.030037,15.8
41.330128,-124.030029,15.8
41.330069,-124.030023,15.8
41.330009,-124.030014,15.8
41.329949,-124.030002,15.8
41.329886,-124.029994,15.8
41.329823,-124.029986,15.8
41.329763,-124.029977,15.8
41.329703,-124.029968,15.6
41.329641,-124.029957,15.6
41.32958,-124.02995,15.4
41.329519,-124.029943,15.4
41.329461,-124.029938,15.4
41.329403,-124.029932,15.4
41.329345,-124.029931,15.2
41.329285,-124.029935,15.2
41.329223,-124.029941,15.2
41.329162,-124.029951,15.0
41.329102,-124.029963,15.0
41.329038,-124.029977,15.0
41.328973,-124.029991,15.0
41.328912,-124.030007,15.0
41.328852,-124.030032,15.0
41.328793,-124.030055,15.0
41.328733,-124.030081,15.0
41.328669,-124.030124,15.0
41.328611,-124.03015,15.0
41.328553,-124.030179,15.2
41.328493,-124.030218,15.2
41.328439,-124.030247,15.2
41.328388,-124.030275,15.2
41.328326,-124.030333,15.2
41.328277,-124.030364,15.2
41.328228,-124.030396,15.2
41.328179,-124.030428,15.2
41.328134,-124.030463,15.0
41.328087,-124.0305,14.8
41.328041,-124.030542,14.8
41.328003,-124.030567,14.8
41.327972,-124.030598,14.6
41.32794,-124.030629,14.6
41.327877,-124.030691,14.4
41.327838,-124.030739,14.4
41.32781,-124.030778,14.2
41.327782,-124.030818,14.2
41.327727,-124.030897,14.2
41.327708,-124.030925,14.2
41.327688,-124.030953,14.2
41.327648,-124.031013,14.0
41.327608,-124.031075,14.0
41.327526,-124.031199,13.8
41.327487,-124.031261,13.8
41.327447,-124.031324,13.6
41.327408,-124.031383,13.6
41.327368,-124.031439,13.4
41.327326,-124.031493,13.2
41.327288,-124.031549,13.2
41.327251,-124.031606,13.2
41.327214,-124.031666,13.2
41.327176,-124.031723,13.2
41.327134,-124.031787,13.2
41.327094,-124.031849,13.0
41.327057,-124.031911,13.0
41.327018,-124.03197,13.0
41.326967,-124.032023,13.0
41.326918,-124.032077,13.0
41.326883,-124.032132,13.0
41.326847,-124.032188,13.0
41.326814,-124.032246,13.0
41.32678,-124.032306,13.0
41.326747,-124.032369,13.0
41.326724,-124.032435,13.0
41.3267,-124.032505,13.0
41.326676,-124.032575,12.8
41.326646,-124.032643,12.8
41.326602,-124.03271,12.8
41.326573,-124.032779,12.8
41.326546,-124.032847,12.8
41.326499,-124.032911,12.8
41.326458,-124.032977,12.8
41.326419,-124.03304,12.8
41.326369,-124.033095,12.8
41.326331,-124.033156,12.8
41.326307,-124.033224,12.8
41.326267,-124.033283,12.8
41.326227,-124.033344,12.8
41.326189,-124.033405,12.8
41.326151,-124.033465,12.8
41.326118,-124.033523,12.8
41.32609,-124.03358,13.0
41.326054,-124.033636,13.0
41.32602,-124.033689,13.0
41.325986,-124.03374,13.2
41.325931,-124.033785,13.2
41.325878,-124.033831,13.2
41.325818,-124.033878,13.2
41.325743,-124.033921,13.2
41.325689,-124.033964,13.2
41.325603,-124.034002,13.2
41.325551,-124.034042,13.2
41.325496,-124.034083,13.2
41.325441,-124.034123,13.0
41.325385,-124.034165,13.0
41.325328,-124.034208,12.8
41.325272,-124.034253,12.6
41.325219,-124.034299,12.4
41.325164,-124.034346,12.4
41.325111,-124.034394,12.2
41.32506,-124.03444,12.2
41.325013,-124.034488,12.0
41.324965,-124.034535,12.0
41.324933,-124.034587,12.0
41.324894,-124.034642,11.8
41.324869,-124.034704,11.8
41.32485,-124.03477,11.8
41.324808,-124.034833,11.8
41.32476,-124.034895,11.8
41.324724,-124.034963,11.8
41.32469,-124.035033,11.6
41.324665,-124.035099,11.6
41.324636,-124.035162,11.6
41.324607,-124.035229,11.4
41.324576,-124.035302,11.4
41.324522,-124.03537,11.4
41.324472,-124.035442,11.2
41.324437,-124.035517,11.2
41.324414,-124.035593,11.2
41.324366,-124.035671,11.2
41.32432,-124.035748,11.2
41.324278,-124.035825,11.2
41.324291,-124.035907,11.0
41.324234,-124.035976,11.0
41.324232,-124.036052,11.0
41.324227,-124.036126,11.0
41.32423,-124.036205,10.8
41.324168,-124.036269,10.8
41.324137,-124.036345,10.8
41.324085,-124.036412,10.6
41.324036,-124.036482,10.6
41.323999,-124.036553,10.6
41.323943,-124.03662,10.6
41.323895,-124.036687,10.6
41.323844,-124.036752,10.6
41.323795,-124.036818,10.6
41.323753,-124.036884,10.6
41.323712,-124.036948,10.6
41.323676,-124.037013,10.6
41.323641,-124.037076,10.6
41.323607,-124.037139,10.6
41.323574,-124.037202,10.6
41.323542,-124.037266,10.6
41.32351,-124.037328,10.4
41.323477,-124.03739,10.4
41.323443,-124.037453,10.4
41.323411,-124.037515,10.4
41.323379,-124.037581,10.4
41.323349,-124.037645,10.4
41.323321,-124.037709,10.4
41.323292,-124.037774,10.4
41.32326,-124.037841,10.2
41.323227,-124.037905,10.2
41.323194,-124.037969,10.2
41.323161,-124.038034,10.2
41.323128,-124.038098,10.2
41.323092,-124.03816,10.0
41.323053,-124.038217,10.0
41.323016,-124.038272,10.0
41.322971,-124.038325,10.2
41.322909,-124.038378,10.2
41.322858,-124.038427,10.2
41.32281,-124.038471,10.2
41.322763,-124.038512,10.4
41.322715,-124.038552,10.4
41.322666,-124.03859,10.4
41.322618,-124.038622,10.4
41.322571,-124.038653,10.4
41.322531,-124.038683,10.4
41.322481,-124.038714,10.6
41.322436,-124.038742,10.6
41.322383,-124.03877,10.6
41.322324,-124.038795,10.6
41.322263,-124.038822,10.6
41.322203,-124.038848,10.6
41.322141,-124.038874,10.4
41.322077,-124.0389,10.2
41.322015,-124.038927,10.2
41.321953,-124.038954,10.2
41.321892,-124.038981,10.2
41.321832,-124.039007,10.0
41.321773,-124.039035,10.0
41.321715,-124.03906,10.0
41.321656,-124.039085,10.0
41.321595,-124.039107,10.0
41.321534,-124.039132,10.0
41.321474,-124.039159,10.0
41.321416,-124.039185,10.0
41.321359,-124.039207,10.0
41.321304,-124.039231,10.2
41.321248,-124.039255,10.2
41.321192,-124.039278,10.2
41.321136,-124.039299,10.2
41.321077,-124.03932,10.0
41.321018,-124.039342,10.0
41.320959,-124.039365,10.0
41.320899,-124.039389,10.0
41.320843,-124.039415,10.0
41.320788,-124.039439,10.0
41.320732,-124.039462,10.0
41.320674,-124.039485,10.2
41.320616,-124.039508,10.2
41.320557,-124.03953,10.2
41.320499,-124.039552,10.0
41.320441,-124.039576,10.2
41.320384,-124.039601,10.2
41.32033,-124.039622,10.2
41.320274,-124.039645,10.2
41.320218,-124.039667,10.2
41.32016,-124.03969,10.4
41.320102,-124.039716,10.4
41.320046,-124.03974,10.4
41.319994,-124.039765,10.6
41.319945,-124.03979,10.6
41.3199,-124.039806,10.6
41.319853,-124.039821,10.6
41.319797,-124.039842,10.8
41.319741,-124.03985,11.0
41.319633,-124.039893,11.2
41.319608,-124.039901,11.2
41.319583,-124.03991,11.2
41.31953,-124.039925,11.0
41.319475,-124.039945,11.0
41.319421,-124.039967,11.0
41.319367,-124.039984,11.0
41.319313,-124.040004,11.0
41.319258,-124.040024,10.8
41.319201,-124.040049,10.8
41.319142,-124.040074,10.6
41.319089,-124.040097,10.6
41.319034,-124.040124,10.4
41.318978,-124.040148,10.4
41.318923,-124.040166,10.4
41.31887,-124.040188,10.4
41.318818,-124.040215,10.4
41.318761,-124.040238,10.4
41.318704,-124.040261,10.2
41.318648,-124.040285,10.2
41.318591,-124.040306,10.0
41.318535,-124.040326,9.8
41.318479,-124.040348,9.8
41.318423,-124.040371,9.8
41.318367,-124.040392,9.8
41.318312,-124.040412,9.6
41.318254,-124.040438,9.6
41.318195,-124.040465,9.4
41.318138,-124.040487,9.4
41.31808,-124.040508,9.2
41.31802,-124.040534,9.2
41.317959,-124.040557,9.4
41.317898,-124.040579,9.4
41.317843,-124.040604,9.4
41.317785,-124.040629,9.4
41.317729,-124.040654,9.4
41.317673,-124.040677,9.4
41.317612,-124.040702,9.4
41.317556,-124.040727,9.2
41.317499,-124.040751,9.2
41.317441,-124.040777,9.0
41.317383,-124.0408,9.0
41.317323,-124.04082,9.0
41.317264,-124.040839,9.0
41.317206,-124.040862,9.0
41.31715,-124.040885,9.0
41.317093,-124.04091,9.2
41.317035,-124.040935,9.2
41.316976,-124.040962,9.2
41.316918,-124.040987,9.4
41.316861,-124.041012,9.4
41.316805,-124.041039,9.4
41.316746,-124.041064,9.4
41.316687,-124.041089,9.4
41.316629,-124.041114,9.4
41.316572,-124.041138,9.4
41.316512,-124.041159,9.4
41.316453,-124.041182,9.2
41.316395,-124.041207,9.2
41.316338,-124.041232,9.0
41.316282,-124.041256,9.0
41.316226,-124.041281,9.0
41.316169,-124.041306,9.0
41.316111,-124.041328,9.0
41.316055,-124.04135,9.0
41.315999,-124.041371,9.2
41.315945,-124.041393,9.2
41.315917,-124.041403,9.6
41.31589,-124.041414,10.0
41.315783,-124.041454,10.2
41.315758,-124.041461,10.4
41.315733,-124.041468,10.6
41.315686,-124.041485,10.6
41.315591,-124.041513,10.8
41.31554,-124.041533,10.8
41.315493,-124.041555,10.8
41.315444,-124.04158,10.8
41.315388,-124.0416,10.8
41.315338,-124.04162,11.0
41.315281,-124.041644,11.0
41.315231,-124.041671,11.0
41.315186,-124.041695,11.2
41.315148,-124.04172,11.2
41.315112,-124.041753,11.2
41.315077,-124.041791,11.2
41.315038,-124.04183,11.2
41.314996,-124.041872,11.4
41.314957,-124.041913,11.4
41.314918,-124.041956,11.4
41.314896,-124.041994,11.4
41.314875,-124.042041,11.6
41.314852,-124.042094,11.6
41.314837,-124.042144,11.6
41.314826,-124.042194,11.8
41.314821,-124.042247,11.8
41.314812,-124.042302,12.0
41.314805,-124.042358,12.0
41.314814,-124.042415,12.0
41.314808,-124.042468,12.0
41.314797,-124.042523,12.0
41.314787,-124.042577,12.2
41.314799,-124.042634,12.2
41.314799,-124.042682,12.0
41.314801,-124.042738,12.0
41.314783,-124.042794,11.8
41.314761,-124.042853,11.8
41.314728,-124.042911,11.8
41.314683,-124.042968,11.6
41.314636,-124.043024,11.6
41.314591,-124.043081,11.6
41.31455,-124.043133,11.4
41.31453,-124.043188,11.4
41.314514,-124.04324,11.4
41.314494,-124.043296,11.4
41.314456,-124.043336,11.4
41.314431,-124.043392,11.4
41.314402,-124.043441,11.4
41.314389,-124.043498,11.4
41.314378,-124.043545,11.4
41.314351,-124.043594,11.4
41.314313,-124.043637,11.4
41.31429,-124.04369,11.6
41.314252,-124.043738,11.6
41.314208,-124.043786,11.8
41.314165,-124.043835,11.8
41.314115,-124.043877,12.0
41.31406,-124.04392,12.0
41.314,-124.043964,12.2
41.313955,-124.044012,12.4
41.313906,-124.044058,12.6
41.313854,-124.044109,12.8
41.313798,-124.044158,12.8
41.313747,-124.044203,13.0
41.313694,-124.044245,13.0
41.313655,-124.044287,13.2
41.313603,-124.044328,13.2
41.313554,-124.044369,13.4
41.313506,-124.044406,13.6
41.313438,-124.044438,13.6
41.313361,-124.044469,13.6
41.313264,-124.044496,13.6
41.313215,-124.044527,13.6
41.313167,-124.044558,13.6
41.313118,-124.044585,13.6
41.313064,-124.044613,13.4
41.313012,-124.044648,13.4
41.312958,-124.044681,13.4
41.312899,-124.044711,13.4
41.312842,-124.044736,13.2
41.312786,-124.044764,13.0
41.312722,-124.044791,12.8
41.312659,-124.044819,12.6
41.312601,-124.044847,12.4
41.312541,-124.044878,12.2
41.312263,-124.044919,12.2
41.311984,-124.04496,11.8
41.311844,-124.044979,11.6
41.311778,-124.045006,11.2
41.311708,-124.045032,11.2
41.311635,-124.045066,10.8
41.311573,-124.045095,10.4
41.311508,-124.045128,10.2
41.311442,-124.045159,10.0
41.311373,-124.04519,9.8
41.311308,-124.045219,9.6
41.311246,-124.04525,9.4
41.311183,-124.045279,9.2
41.311116,-124.045307,9.2
41.311053,-124.045331,9.2
41.310993,-124.045357,9.2
41.310935,-124.04538,9.4
41.310879,-124.0454,9.6
41.310827,-124.045416,9.8
41.310779,-124.045427,10.0
41.310732,-124.045437,10.0
41.310691,-124.045441,10.2
41.310651,-124.045443,10.4
41.310609,-124.04544,10.4
41.310569,-124.045433,10.6
41.310533,-124.045426,10.6
41.31049,-124.045421,10.8
41.310448,-124.045418,10.8
41.31041,-124.045415,11.0
41.310369,-124.045416,11.0
41.310326,-124.045417,11.0
41.310284,-124.045415,11.0
41.310238,-124.045412,11.0
41.310194,-124.045409,10.8
41.31014,-124.045404,10.8
41.31008,-124.045399,10.8
41.310027,-124.045404,10.4
41.309969,-124.045412,10.2
41.30991,-124.04542,10.0
41.309849,-124.045431,9.8
41.309792,-124.045435,9.8
41.309739,-124.045437,9.6
41.309685,-124.045439,9.4
41.309631,-124.045439,9.4
41.309575,-124.045442,9.2
41.309516,-124.045435,9.0
41.309452,-124.045426,8.8
41.309394,-124.045421,8.6
41.30934,-124.045413,8.4
41.309279,-124.045407,8.2
41.309229,-124.045402,8.0
41.309172,-124.045393,8.0
41.309112,-124.045386,8.0
41.309062,-124.045379,8.0
41.309007,-124.045377,8.0
41.308958,-124.04537,8.0
41.308903,-124.045372,8.0
41.308842,-124.045362,8.0
41.308775,-124.045362,7.8
41.308705,-124.045364,7.8
41.308634,-124.04536,7.8
41.30856,-124.045358,7.6
41.308491,-124.045356,7.6
41.308418,-124.045353,7.6
41.308345,-124.045347,7.6
41.308283,-124.045344,7.4
41.308216,-124.045341,7.4
41.308145,-124.045343,7.4
41.308076,-124.045343,7.2
41.308012,-124.04534,7.2
41.307947,-124.045336,7.2
41.307889,-124.045335,7.2
41.307828,-124.04533,7.0
41.307766,-124.045322,7.0
41.307703,-124.045316,7.0
41.307643,-124.045311,6.8
41.307583,-124.045304,6.8
41.307519,-124.045297,6.8
41.307458,-124.045294,6.8
41.307403,-124.045295,7.0
41.307342,-124.045299,6.8
41.307281,-124.045301,6.8
41.307221,-124.045301,6.8
41.307164,-124.045299,6.8
41.307115,-124.045295,6.8
41.30707,-124.04529,6.8
41.307024,-124.045286,6.8
41.306972,-124.045285,7.0
41.306925,-124.045286,7.0
41.306884,-124.045286,7.0
41.306835,-124.045287,7.0
41.306787,-124.045287,7.0
41.306736,-124.045285,7.0
41.306679,-124.045281,7.2
41.306619,-124.04527,7.2
41.306565,-124.045258,7.4
41.306512,-124.045248,7.6
41.30646,-124.045237,7.8
41.306377,-124.045223,7.8
41.306336,-124.045212,8.0
41.306295,-124.0452,8.0
41.306212,-124.045177,8.0
41.306158,-124.04516,8.0
41.306104,-124.045139,8.0
41.306049,-124.045118,8.0
41.305999,-124.045095,8.0
41.305949,-124.045072,8.0
41.305925,-124.045057,8.2
41.305902,-124.045043,8.4
41.305823,-124.044988,8.4
41.305791,-124.044963,8.4
41.305728,-124.044912,8.4
41.305692,-124.044878,8.4
41.305658,-124.044842,8.4
41.305621,-124.044805,8.4
41.305607,-124.044785,8.4
41.305592,-124.044764,8.6
41.305562,-124.044725,8.6
41.305521,-124.044687,8.6
41.305444,-124.044611,8.6
41.30541,-124.044571,8.8
41.305368,-124.044528,8.8
41.305349,-124.044507,8.8
41.30533,-124.044486,9.0
41.305248,-124.044413,9.0
41.305226,-124.044395,9.2
41.305205,-124.044377,9.2
41.305144,-124.044324,9.2
41.305126,-124.044307,9.2
41.305101,-124.044281,9.0
41.305055,-124.044257,8.8
41.304952,-124.04423,8.6
41.304893,-124.044217,8.4
41.304846,-124.044211,8.4
41.304825,-124.044208,8.2
41.304805,-124.044204,8.0
41.304757,-124.044204,8.0
41.304631,-124.044215,7.8
41.304567,-124.044227,7.8
41.304507,-124.044236,7.6
41.304445,-124.044244,7.4
41.304384,-124.044252,7.4
41.304338,-124.044258,7.4
41.304292,-124.044264,7.4
41.3042,-124.044275,7.4
41.304167,-124.044281,7.4
41.304135,-124.044287,7.6
41.304033,-124.044298,7.6
41.303996,-124.044298,7.6
41.303856,-124.044305,7.8
41.303799,-124.044315,7.8
41.30374,-124.044329,7.8
41.303689,-124.044349,7.8
41.303638,-124.044367,7.8
41.303586,-124.044385,7.8
41.30353,-124.044408,8.0
41.303475,-124.04443,8.0
41.303421,-124.044456,8.4
41.303373,-124.044486,8.4
41.303325,-124.044517,8.4
41.303278,-124.044551,8.6
41.303234,-124.044587,8.6
41.30319,-124.044624,8.6
41.303151,-124.044666,8.8
41.303113,-124.04471,8.8
41.303073,-124.044752,9.0
41.303035,-124.044798,9.0
41.303003,-124.04485,9.0
41.302972,-124.044907,9.2
41.302945,-124.044964,9.4
41.302918,-124.045022,9.4
41.302892,-124.04508,9.6
41.302869,-124.045139,9.6
41.302847,-124.045202,9.6
41.302828,-124.045266,9.8
41.302809,-124.045331,10.0
41.302789,-124.045397,10.0
41.302769,-124.045463,10.0
41.302751,-124.045528,9.8
41.302733,-124.045596,9.8
41.302713,-124.045666,9.8
41.302693,-124.045738,9.6
41.302674,-124.045814,9.4
41.302658,-124.045891,9.4
41.302639,-124.04597,9.4
41.30262,-124.046044,9.4
41.302601,-124.04612,9.4
41.30258,-124.046195,9.4
41.30256,-124.046273,9.4
41.302542,-124.046348,9.4
41.302528,-124.046421,9.2
41.302514,-124.046492,9.2
41.302495,-124.046562,9.2
41.302475,-124.046629,9.2
41.30245,-124.04669,9.0
41.302428,-124.046752,9.0
41.302408,-124.046814,9.0
41.302385,-124.046878,9.0
41.302359,-124.04694,9.0
41.302329,-124.047001,9.0
41.302298,-124.04706,9.2
41.30227,-124.047118,9.2
41.302242,-124.047172,9.2
41.302215,-124.047228,9.2
41.302186,-124.047278,9.4
41.302159,-124.047329,9.4
41.302127,-124.047374,9.4
41.302095,-124.047418,9.4
41.302063,-124.047466,9.4
41.302029,-124.047513,9.6
41.301995,-124.047561,9.6
41.30196,-124.047609,9.6
41.301927,-124.047654,9.6
41.301891,-124.0477,9.8
41.301858,-124.047749,9.8
41.301824,-124.047797,9.8
41.301792,-124.047851,10.0
41.301761,-124.047907,10.0
41.301733,-124.04797,10.2
41.301705,-124.048033,10.2
41.301676,-124.048098,10.4
41.301653,-124.048162,10.4
41.301629,-124.048228,10.4
41.301606,-124.048294,10.4
41.301584,-124.048361,10.4
41.301565,-124.048427,10.4
41.301544,-124.048495,10.4
41.301518,-124.048563,10.4
41.301483,-124.048633,10.2
41.301449,-124.048702,10.2
41.30142,-124.048772,10.2
41.301395,-124.04884,10.2
41.301369,-124.048908,10.4
41.301342,-124.048974,10.4
41.301324,-124.049042,10.4
41.301302,-124.049109,10.4
41.301275,-124.049174,10.4
41.301245,-124.04924,10.4
41.301217,-124.049304,10.6
41.301197,-124.049368,10.8
41.30117,-124.04943,10.6
41.301137,-124.049488,10.8
41.301115,-124.049542,10.8
41.301085,-124.049595,10.8
41.301053,-124.049644,10.8
41.301018,-124.049691,10.8
41.300987,-124.049739,11.0
41.300965,-124.04979,11.2
41.300945,-124.04984,11.4
41.300922,-124.049885,11.4
41.300877,-124.049923,11.6
41.300817,-124.049979,11.6
41.300783,-124.050023,11.6
41.30072,-124.050067,11.4
41.300676,-124.050106,11.4
41.30061,-124.050153,11.4
41.30054,-124.0502,11.4
41.300473,-124.050262,11.4
41.300409,-124.050324,11.4
41.300353,-124.050382,11.4
41.300303,-124.050437,11.4
41.300251,-124.050483,11.4
41.300201,-124.050533,11.4
41.300167,-124.050577,11.4
41.300115,-124.050624,11.2
41.300077,-124.050668,11.2
41.300027,-124.050714,11.0
41.299987,-124.050759,11.0
41.299935,-124.050793,10.8
41.299883,-124.050833,10.8
41.299827,-124.050876,10.8
41.299771,-124.050918,10.8
41.299714,-124.050956,10.6
41.29966,-124.050995,10.8
41.299607,-124.051035,10.8
41.299554,-124.051074,10.8
41.299503,-124.051115,10.8
41.299454,-124.05116,10.8
41.299405,-124.051204,10.8
41.299355,-124.051248,10.8
41.299306,-124.051292,10.8
41.299258,-124.051339,10.8
41.299211,-124.051391,10.8
41.299162,-124.051442,10.8
41.299115,-124.051495,10.6
41.299068,-124.05155,10.4
41.299019,-124.051604,10.4
41.29897,-124.051659,10.4
41.298921,-124.051714,10.2
41.298871,-124.05177,10.2
41.298821,-124.051823,10.2
41.298773,-124.051879,10.0
41.298725,-124.051936,10.0
41.298679,-124.051993,9.8
41.298633,-124.052049,9.8
41.298586,-124.052103,9.6
41.29854,-124.052157,9.4
41.298494,-124.052211,9.2
41.298448,-124.052263,9.2
41.298402,-124.052314,9.0
41.298356,-124.052364,9.0
41.29831,-124.052416,8.8
41.298265,-124.052469,8.8
41.29822,-124.052523,8.8
41.298174,-124.052577,8.6
41.298127,-124.052633,8.6
41.298078,-124.052689,8.4
41.298029,-124.052745,8.4
41.29798,-124.052803,8.2
41.297931,-124.05286,8.0
41.29788,-124.052915,8.0
41.297829,-124.05297,7.8
41.297777,-124.053027,7.8
41.297726,-124.053082,7.6
41.297675,-124.053137,7.6
41.297623,-124.053192,7.6
41.297572,-124.053245,7.6
41.297522,-124.053298,7.6
41.297472,-124.053349,7.6
41.297423,-124.053399,7.6
41.297374,-124.053446,7.6
41.297325,-124.053493,7.6
41.297277,-124.053538,7.6
41.297229,-124.053583,7.4
41.297181,-124.053628,7.4
41.29713,-124.053673,7.4
41.297082,-124.053715,7.2
41.297032,-124.053756,7.0
41.296983,-124.053797,6.8
41.296934,-124.053837,6.8
41.296885,-124.053874,6.8
41.296835,-124.05391,6.8
41.296785,-124.053941,6.8
41.296737,-124.053975,6.8
41.296689,-124.054014,6.8
41.296641,-124.054052,6.8
41.296593,-124.054085,6.6
41.296546,-124.054118,6.6
41.2965,-124.054153,6.4
41.296451,-124.054187,6.0
41.296401,-124.054221,6.0
41.29635,-124.054256,5.8
41.296297,-124.054292,5.8
41.296244,-124.05433,5.8
41.29619,-124.054367,6.0
41.296137,-124.054403,6.0
41.296085,-124.054439,6.0
41.296033,-124.054476,6.0
41.295982,-124.054514,5.8
41.295932,-124.054549,5.8
41.295882,-124.054582,5.8
41.29583,-124.054613,5.8
41.295776,-124.054642,5.8
41.295724,-124.054673,5.6
41.295673,-124.054705,5.6
41.295622,-124.054739,5.6
41.295571,-124.054774,5.6
41.295524,-124.054811,5.6
41.295479,-124.054851,5.8
41.295434,-124.054889,5.6
41.295388,-124.054924,5.6
41.295342,-124.054959,5.6
41.295296,-124.054993,5.6
41.29525,-124.055024,5.6
41.295203,-124.055054,5.6
41.295156,-124.055084,5.6
41.29511,-124.055114,5.6
41.295064,-124.055144,5.6
41.295018,-124.055175,5.6
41.294972,-124.055206,5.6
41.294927,-124.055239,5.6
41.294882,-124.055269,5.4
41.294838,-124.055297,5.4
41.294794,-124.055328,5.4
41.294751,-124.055359,5.4
41.294708,-124.05539,5.4
41.294664,-124.055419,5.4
41.294619,-124.055447,5.4
41.294574,-124.055474,5.4
41.294529,-124.055499,5.4
41.294485,-124.055524,5.4
41.294444,-124.055553,5.6
41.294403,-124.055586,5.6
