,lat,long
12450,38.09498,-122.9124
12451,38.09492,-122.91247
12452,38.09486,-122.91253
12453,38.0948,-122.9126
12454,38.09473,-122.91266
12455,38.09467,-122.91273
12456,38.09461,-122.9128
12457,38.09456,-122.91288
12458,38.09451,-122.91296
12459,38.09446,-122.91305
12460,38.09442,-122.91314
12461,38.09438,-122.91323
12462,38.09435,-122.91333
12463,38.09431,-122.91342
12464,38.09428,-122.91352
12465,38.09425,-122.91361
12466,38.09422,-122.91371
12467,38.09419,-122.91381
12468,38.09415,-122.91391
12469,38.0941,-122.914
12470,38.09404,-122.9141
12471,38.09399,-122.91418
12472,38.09393,-122.91427
12473,38.09387,-122.91436
12474,38.09381,-122.91444
12475,38.09376,-122.91452
12476,38.09371,-122.9146
12477,38.09365,-122.91468
12478,38.0936,-122.91476
12479,38.09356,-122.91483
12480,38.09351,-122.9149
12481,38.09346,-122.91496
12482,38.09341,-122.91503
12483,38.09337,-122.91509
12484,38.09332,-122.91515
12485,38.09328,-122.91522
12486,38.09323,-122.91529
12487,38.09318,-122.91536
12488,38.09313,-122.91544
12489,38.09308,-122.91552
12490,38.09304,-122.9156
12491,38.093,-122.91568
12492,38.09296,-122.91577
12493,38.09292,-122.91587
12494,38.09288,-122.91597
12495,38.09285,-122.91606
12496,38.09281,-122.91616
12497,38.09278,-122.91626
12498,38.09275,-122.91636
12499,38.09272,-122.91645
12500,38.09269,-122.91654
12501,38.09267,-122.91663
12502,38.09267,-122.91672
12503,38.09267,-122.91682
12504,38.09267,-122.91692
12505,38.09269,-122.91702
12506,38.09272,-122.91712
12507,38.09274,-122.91722
12508,38.09276,-122.91732
12509,38.09278,-122.91742
12510,38.0928,-122.91751
12511,38.09283,-122.91761
12512,38.09285,-122.9177
12513,38.09287,-122.9178
12514,38.09288,-122.9179
12515,38.09289,-122.91799
12516,38.09286,-122.91809
12517,38.09284,-122.91818
12518,38.09281,-122.91827
12519,38.09277,-122.91836
12520,38.09273,-122.91846
12521,38.09272,-122.91856
12522,38.0927,-122.91866
12523,38.0927,-122.91876
12524,38.09268,-122.91886
12525,38.09266,-122.91897
12526,38.09264,-122.91907
12527,38.09262,-122.91918
12528,38.0926,-122.91928
12529,38.09258,-122.91939
12530,38.09256,-122.91949
12531,38.09254,-122.91959
12532,38.09252,-122.9197
12533,38.0925,-122.9198
12534,38.09247,-122.9199
12535,38.09244,-122.91999
12536,38.0924,-122.92008
12537,38.09236,-122.92017
12538,38.09232,-122.92026
12539,38.09228,-122.92035
12540,38.09223,-122.92044
12541,38.09219,-122.92052
12542,38.09215,-122.92061
12543,38.09212,-122.9207
12544,38.09208,-122.9208
12545,38.09205,-122.92089
12546,38.09202,-122.92099
12547,38.09199,-122.92109
12548,38.09196,-122.9212
12549,38.09195,-122.92131
12550,38.09194,-122.92141
12551,38.09192,-122.92152
12552,38.09191,-122.92162
12553,38.0919,-122.92172
12554,38.09189,-122.92181
12555,38.09187,-122.9219
12556,38.09187,-122.922
12557,38.09186,-122.92209
12558,38.09185,-122.92219
12559,38.09184,-122.92229
12560,38.09183,-122.92239
12561,38.09182,-122.92249
12562,38.09182,-122.92259
12563,38.09181,-122.92268
12564,38.09179,-122.92276
12565,38.09178,-122.92285
12566,38.09176,-122.92293
12567,38.09173,-122.92302
12568,38.09171,-122.9231
12569,38.09169,-122.92319
12570,38.09167,-122.92327
12571,38.09164,-122.92336
12572,38.09161,-122.92345
12573,38.09158,-122.92354
12574,38.09155,-122.92363
12575,38.09152,-122.92372
12576,38.09149,-122.9238
12577,38.09146,-122.92389
12578,38.09143,-122.92398
12579,38.09141,-122.92407
12580,38.09139,-122.92414
12581,38.09135,-122.92421
12582,38.09133,-122.92429
12583,38.0913,-122.92437
12584,38.09129,-122.92446
12585,38.09128,-122.92454
12586,38.09128,-122.92463
12587,38.09129,-122.92472
12588,38.09131,-122.92481
12589,38.09133,-122.9249
12590,38.09136,-122.92498
12591,38.09138,-122.92506
12592,38.09141,-122.92515
12593,38.09143,-122.92523
12594,38.09145,-122.92531
12595,38.09147,-122.9254
12596,38.09149,-122.92549
12597,38.0915,-122.92557
12598,38.09151,-122.92565
12599,38.09152,-122.92574
12600,38.09153,-122.92583
12601,38.09154,-122.92591
12602,38.09155,-122.92599
12603,38.09156,-122.92608
12604,38.09157,-122.92616
12605,38.09157,-122.92624
12606,38.09158,-122.92632
12607,38.09158,-122.92639
12608,38.09157,-122.92646
12609,38.09156,-122.92654
12610,38.09155,-122.92662
12611,38.09153,-122.9267
12612,38.09151,-122.92679
12613,38.09149,-122.92688
12614,38.09147,-122.92697
12615,38.09144,-122.92707
12616,38.09142,-122.92716
12617,38.09139,-122.92726
12618,38.09136,-122.92735
12619,38.09134,-122.92744
12620,38.0913,-122.92753
12621,38.09127,-122.92762
12622,38.09125,-122.92771
12623,38.09124,-122.92781
12624,38.09124,-122.92791
12625,38.09125,-122.92801
12626,38.09127,-122.92811
12627,38.0913,-122.9282
12628,38.09134,-122.92829
12629,38.09139,-122.92837
12630,38.09144,-122.92845
12631,38.09148,-122.92853
12632,38.09153,-122.92861
12633,38.09158,-122.92868
12634,38.09163,-122.92876
12635,38.09167,-122.92884
12636,38.0917,-122.92892
12637,38.09174,-122.92901
12638,38.09176,-122.9291
12639,38.09179,-122.92918
12640,38.0918,-122.92927
12641,38.09181,-122.92936
12642,38.09181,-122.92945
12643,38.09181,-122.92955
12644,38.09181,-122.92964
12645,38.0918,-122.92974
12646,38.09178,-122.92983
12647,38.09177,-122.92992
12648,38.09176,-122.93002
12649,38.09175,-122.93011
12650,38.09174,-122.9302
12651,38.09173,-122.9303
12652,38.09172,-122.93039
12653,38.09171,-122.93048
12654,38.0917,-122.93057
12655,38.0917,-122.93065
12656,38.09169,-122.93074
12657,38.09169,-122.93082
12658,38.09168,-122.93091
12659,38.09168,-122.93099
12660,38.09168,-122.93108
12661,38.09168,-122.93116
12662,38.09169,-122.93123
12663,38.0917,-122.93131
12664,38.09172,-122.93139
12665,38.09174,-122.93146
12666,38.09177,-122.93154
12667,38.09179,-122.93161
12668,38.09182,-122.93168
12669,38.09184,-122.93176
12670,38.09187,-122.93182
12671,38.0919,-122.93189
12672,38.09193,-122.93196
12673,38.09196,-122.93202
12674,38.092,-122.93209
12675,38.09204,-122.93216
12676,38.09208,-122.93223
12677,38.09212,-122.9323
12678,38.09216,-122.93237
12679,38.09221,-122.93244
12680,38.09225,-122.9325
12681,38.09229,-122.93257
12682,38.09233,-122.93264
12683,38.09237,-122.93271
12684,38.09241,-122.93279
12685,38.09244,-122.93286
12686,38.09248,-122.93294
12687,38.0925,-122.93302
12688,38.09253,-122.9331
12689,38.09255,-122.93318
12690,38.09257,-122.93327
12691,38.09259,-122.93335
12692,38.09262,-122.93343
12693,38.09264,-122.93351
12694,38.09266,-122.93359
12695,38.09269,-122.93367
12696,38.09271,-122.93375
12697,38.09273,-122.93383
12698,38.09276,-122.93392
12699,38.09279,-122.934
12700,38.09282,-122.93407
12701,38.09285,-122.93415
12702,38.09288,-122.93423
12703,38.09292,-122.9343
12704,38.09295,-122.93438
12705,38.09299,-122.93445
12706,38.09302,-122.93452
12707,38.09306,-122.93459
12708,38.0931,-122.93466
12709,38.09313,-122.93472
12710,38.09317,-122.93478
12711,38.09321,-122.93484
12712,38.09325,-122.9349
12713,38.09328,-122.93496
12714,38.09332,-122.93501
12715,38.09336,-122.93507
12716,38.0934,-122.93512
12717,38.09344,-122.93518
12718,38.09347,-122.93524
12719,38.09351,-122.93529
12720,38.09355,-122.93534
12721,38.09358,-122.9354
12722,38.09362,-122.93545
12723,38.09365,-122.9355
12724,38.09369,-122.93555
12725,38.09372,-122.9356
12726,38.09376,-122.93566
12727,38.09379,-122.93571
12728,38.09382,-122.93576
12729,38.09386,-122.93581
12730,38.09389,-122.93586
12731,38.09392,-122.9359
12732,38.09396,-122.93595
12733,38.09399,-122.936
12734,38.09403,-122.93605
12735,38.09406,-122.9361
12736,38.09409,-122.93616
12737,38.09412,-122.93621
12738,38.09415,-122.93626
12739,38.09419,-122.9363
12740,38.09422,-122.93635
12741,38.09425,-122.93639
12742,38.09429,-122.93644
12743,38.09432,-122.93649
12744,38.09435,-122.93654
12745,38.09438,-122.93658
12746,38.09441,-122.93663
12747,38.09444,-122.93668
12748,38.09448,-122.93672
12749,38.09451,-122.93677
12750,38.09454,-122.93682
12751,38.09457,-122.93686
12752,38.0946,-122.9369
12753,38.09464,-122.93694
12754,38.09466,-122.93699
12755,38.09469,-122.93703
12756,38.09472,-122.93707
12757,38.09474,-122.93711
12758,38.09477,-122.93714
12759,38.0948,-122.93717
12760,38.09482,-122.9372
12761,38.09484,-122.93723
12762,38.09486,-122.93726
12763,38.09489,-122.9373
12764,38.09491,-122.93734
12765,38.09494,-122.93737
12766,38.09496,-122.9374
12767,38.09498,-122.93744
12768,38.095,-122.93747
12769,38.09502,-122.9375
12770,38.09505,-122.93753
12771,38.09507,-122.93756
12772,38.09509,-122.9376
12773,38.09511,-122.93764
12774,38.09513,-122.93768
12775,38.09515,-122.93773
12776,38.09516,-122.93777
12777,38.09518,-122.93782
12778,38.09519,-122.93788
12779,38.09521,-122.93793
12780,38.09522,-122.93799
12781,38.09522,-122.93805
12782,38.09522,-122.93812
12783,38.09522,-122.93818
12784,38.09522,-122.93825
12785,38.09522,-122.93831
12786,38.09521,-122.93838
12787,38.09521,-122.93844
12788,38.09519,-122.9385
12789,38.09518,-122.93856
12790,38.09516,-122.93862
12791,38.09514,-122.93868
12792,38.09512,-122.93873
12793,38.09509,-122.93879
12794,38.09507,-122.93884
12795,38.09504,-122.93888
12796,38.09501,-122.93892
12797,38.09498,-122.93897
12798,38.09496,-122.93901
12799,38.09493,-122.93904
12800,38.0949,-122.93907
12801,38.09486,-122.9391
12802,38.09483,-122.93912
12803,38.0948,-122.93915
12804,38.09476,-122.93917
12805,38.09472,-122.9392
12806,38.09469,-122.93922
12807,38.09465,-122.93925
12808,38.09461,-122.93928
12809,38.09458,-122.93931
12810,38.09454,-122.93934
12811,38.09451,-122.93937
12812,38.09447,-122.9394
12813,38.09444,-122.93943
12814,38.0944,-122.93947
12815,38.09437,-122.93951
12816,38.09433,-122.93955
12817,38.0943,-122.93959
12818,38.09427,-122.93964
12819,38.09424,-122.93968
12820,38.09422,-122.93972
12821,38.09419,-122.93977
12822,38.09417,-122.93981
12823,38.09415,-122.93984
12824,38.09413,-122.93988
12825,38.09411,-122.93992
12826,38.09409,-122.93997
12827,38.09408,-122.94001
12828,38.09406,-122.94006
12829,38.09404,-122.9401
12830,38.09402,-122.94015
12831,38.094,-122.94019
12832,38.09399,-122.94024
12833,38.09397,-122.94029
12834,38.09395,-122.94033
12835,38.09393,-122.94038
12836,38.09391,-122.94042
12837,38.09389,-122.94047
12838,38.09387,-122.94052
12839,38.09385,-122.94058
12840,38.09383,-122.94063
12841,38.09381,-122.94068
12842,38.09379,-122.94073
12843,38.09377,-122.94078
12844,38.09374,-122.94083
12845,38.09372,-122.94089
12846,38.09369,-122.94094
12847,38.09367,-122.941
12848,38.09364,-122.94106
12849,38.09362,-122.94112
12850,38.09359,-122.94119
12851,38.09357,-122.94125
12852,38.09354,-122.94131
12853,38.09351,-122.94138
12854,38.09349,-122.94144
12855,38.09346,-122.9415
12856,38.09343,-122.94157
12857,38.0934,-122.94163
12858,38.09338,-122.9417
12859,38.09335,-122.94176
12860,38.09332,-122.94183
12861,38.0933,-122.9419
12862,38.09327,-122.94197
12863,38.09324,-122.94204
12864,38.09321,-122.94211
12865,38.09318,-122.94218
12866,38.09315,-122.94225
12867,38.09311,-122.94232
12868,38.09308,-122.94239
12869,38.09305,-122.94246
12870,38.09302,-122.94253
12871,38.093,-122.9426
12872,38.09297,-122.94268
12873,38.09294,-122.94275
12874,38.09291,-122.94283
12875,38.09288,-122.9429
12876,38.09285,-122.94298
12877,38.09282,-122.94305
12878,38.09279,-122.94313
12879,38.09276,-122.9432
12880,38.09273,-122.94328
12881,38.0927,-122.94335
12882,38.09266,-122.94343
12883,38.09263,-122.94351
12884,38.0926,-122.94359
12885,38.09257,-122.94366
12886,38.09254,-122.94374
12887,38.09251,-122.94382
12888,38.09247,-122.94389
12889,38.09244,-122.94397
12890,38.09241,-122.94404
12891,38.09238,-122.94412
12892,38.09235,-122.94419
12893,38.09232,-122.94426
12894,38.09229,-122.94433
12895,38.09225,-122.9444
12896,38.09222,-122.94448
12897,38.09219,-122.94455
12898,38.09216,-122.94462
12899,38.09213,-122.9447
12900,38.0921,-122.94477
12901,38.09206,-122.94485
12902,38.09203,-122.94492
12903,38.092,-122.945
12904,38.09197,-122.94508
12905,38.09194,-122.94515
12906,38.09191,-122.94523
12907,38.09188,-122.9453
12908,38.09185,-122.94538
12909,38.09182,-122.94545
12910,38.09179,-122.94553
12911,38.09176,-122.9456
12912,38.09172,-122.94568
12913,38.09169,-122.94576
12914,38.09166,-122.94583
12915,38.09163,-122.94591
12916,38.0916,-122.94598
12917,38.09157,-122.94606
12918,38.09154,-122.94614
12919,38.09151,-122.94621
12920,38.09148,-122.94629
12921,38.09145,-122.94636
12922,38.09142,-122.94644
12923,38.09139,-122.94652
12924,38.09136,-122.94659
12925,38.09132,-122.94667
12926,38.09129,-122.94674
12927,38.09126,-122.94682
12928,38.09123,-122.94689
12929,38.0912,-122.94696
12930,38.09116,-122.94704
12931,38.09113,-122.94712
12932,38.0911,-122.94719
12933,38.09107,-122.94727
12934,38.09104,-122.94734
12935,38.09101,-122.94742
12936,38.09097,-122.9475
12937,38.09094,-122.94757
12938,38.0909,-122.94764
12939,38.09086,-122.94771
12940,38.09082,-122.94777
12941,38.09077,-122.94784
12942,38.09072,-122.9479
12943,38.09067,-122.94796
12944,38.09062,-122.94802
12945,38.09056,-122.94808
12946,38.09051,-122.94813
12947,38.09045,-122.94818
12948,38.0904,-122.94824
12949,38.09034,-122.9483
12950,38.09028,-122.94836
12951,38.09022,-122.94842
12952,38.09017,-122.94847
12953,38.09011,-122.94853
12954,38.09005,-122.94859
12955,38.08999,-122.94864
12956,38.08993,-122.9487
12957,38.08988,-122.94875
12958,38.08982,-122.94881
12959,38.08976,-122.94887
12960,38.0897,-122.94892
12961,38.08965,-122.94898
12962,38.08959,-122.94904
12963,38.08953,-122.9491
12964,38.08948,-122.94915
12965,38.08942,-122.94921
12966,38.08936,-122.94927
12967,38.0893,-122.94932
12968,38.08924,-122.94938
12969,38.08918,-122.94944
12970,38.08912,-122.9495
12971,38.08906,-122.94956
12972,38.08901,-122.94962
12973,38.08895,-122.94968
12974,38.08889,-122.94974
12975,38.08883,-122.9498
12976,38.08876,-122.94986
12977,38.0887,-122.94992
12978,38.08864,-122.94999
12979,38.08858,-122.95005
12980,38.08852,-122.95012
12981,38.08846,-122.95018
12982,38.0884,-122.95025
12983,38.08834,-122.95032
12984,38.08828,-122.95038
12985,38.08822,-122.95045
12986,38.08816,-122.95052
12987,38.0881,-122.95059
12988,38.08805,-122.95066
12989,38.08799,-122.95073
12990,38.08794,-122.9508
12991,38.08788,-122.95087
12992,38.08782,-122.95094
12993,38.08777,-122.95101
12994,38.08771,-122.95108
12995,38.08765,-122.95115
12996,38.0876,-122.95122
12997,38.08754,-122.95128
12998,38.08749,-122.95135
12999,38.08743,-122.95141
13000,38.08738,-122.95147
13001,38.08733,-122.95154
13002,38.08728,-122.9516
13003,38.08723,-122.95166
13004,38.08719,-122.95172
13005,38.08714,-122.95177
13006,38.08709,-122.95183
13007,38.08704,-122.95189
13008,38.087,-122.95195
13009,38.08695,-122.95202
13010,38.08689,-122.95208
13011,38.08684,-122.95215
13012,38.08678,-122.95222
13013,38.08673,-122.9523
13014,38.08668,-122.95238
13015,38.08662,-122.95246
13016,38.08658,-122.95255
13017,38.08653,-122.95264
13018,38.08649,-122.95275
13019,38.08645,-122.95285
13020,38.08642,-122.95296
13021,38.08638,-122.95308
13022,38.08635,-122.95319
13023,38.08633,-122.95331
13024,38.08631,-122.95343
13025,38.0863,-122.95356
13026,38.08629,-122.95368
13027,38.08628,-122.9538
13028,38.08627,-122.95392
13029,38.08626,-122.95403
13030,38.08625,-122.95415
13031,38.08624,-122.95427
13032,38.08623,-122.95438
13033,38.08622,-122.9545
13034,38.08621,-122.95462
13035,38.0862,-122.95473
13036,38.08619,-122.95484
13037,38.08618,-122.95495
13038,38.08617,-122.95506
13039,38.08617,-122.95517
13040,38.08616,-122.95527
13041,38.08614,-122.95537
13042,38.08614,-122.95546
13043,38.08613,-122.95556
13044,38.08612,-122.95564
13045,38.08611,-122.95573
13046,38.0861,-122.95581
13047,38.08609,-122.95588
13048,38.08608,-122.95594
13049,38.08607,-122.95599
13050,38.08606,-122.95602
13051,38.08606,-122.95604
13052,38.08606,-122.95604
13053,38.08606,-122.95605
13054,38.08606,-122.95604
13055,38.08605,-122.95606
13056,38.08604,-122.95608
13057,38.08603,-122.95611
13058,38.08602,-122.95615
13059,38.08601,-122.95619
13060,38.086,-122.95624
13061,38.08598,-122.95629
13062,38.08597,-122.95635
13063,38.08595,-122.95641
13064,38.08593,-122.95647
13065,38.08591,-122.95653
13066,38.08588,-122.95659
13067,38.08586,-122.95666
13068,38.08584,-122.95673
13069,38.08581,-122.9568
13070,38.08578,-122.95687
13071,38.08575,-122.95694
13072,38.08572,-122.95701
13073,38.08569,-122.95708
13074,38.08566,-122.95715
13075,38.08563,-122.95722
13076,38.08559,-122.95729
13077,38.08556,-122.95735
13078,38.08552,-122.95741
13079,38.08547,-122.95748
13080,38.08543,-122.95753
13081,38.08538,-122.95759
13082,38.08534,-122.95765
13083,38.08529,-122.95771
13084,38.08523,-122.95777
13085,38.08518,-122.95782
13086,38.08513,-122.95787
13087,38.08507,-122.95792
13088,38.08501,-122.95797
13089,38.08495,-122.95802
13090,38.08489,-122.95807
13091,38.08483,-122.95812
13092,38.08477,-122.95818
13093,38.08471,-122.95823
13094,38.08464,-122.95828
13095,38.08458,-122.95834
13096,38.08452,-122.95839
13097,38.08445,-122.95845
13098,38.08439,-122.9585
13099,38.08433,-122.95855
13100,38.08427,-122.9586
13101,38.08421,-122.95865
13102,38.08415,-122.9587
13103,38.08408,-122.95876
13104,38.08402,-122.95881
13105,38.08396,-122.95886
13106,38.0839,-122.95892
13107,38.08383,-122.95897
13108,38.08377,-122.95902
13109,38.08371,-122.95907
13110,38.08365,-122.95911
13111,38.08359,-122.95916
13112,38.08353,-122.9592
13113,38.08347,-122.95924
13114,38.08342,-122.95928
13115,38.08336,-122.95932
13116,38.0833,-122.95936
13117,38.08324,-122.9594
13118,38.08319,-122.95944
13119,38.08313,-122.95948
13120,38.08307,-122.95952
13121,38.08302,-122.95956
13122,38.08296,-122.9596
13123,38.0829,-122.95964
13124,38.08284,-122.95968
13125,38.08278,-122.95972
13126,38.08272,-122.95977
13127,38.08265,-122.95981
13128,38.08259,-122.95985
13129,38.08252,-122.95989
13130,38.08246,-122.95994
13131,38.0824,-122.95998
13132,38.08233,-122.96003
13133,38.08227,-122.96007
13134,38.0822,-122.96012
13135,38.08214,-122.96016
13136,38.08207,-122.9602
13137,38.082,-122.96024
13138,38.08193,-122.96029
13139,38.08187,-122.96033
13140,38.0818,-122.96038
13141,38.08173,-122.96043
13142,38.08166,-122.96047
13143,38.08159,-122.96052
13144,38.08152,-122.96057
13145,38.08145,-122.96062
13146,38.08138,-122.96067
13147,38.08131,-122.96072
13148,38.08124,-122.96077
13149,38.08116,-122.96081
13150,38.08109,-122.96086
13151,38.08102,-122.96091
13152,38.08095,-122.96096
13153,38.08087,-122.96101
13154,38.0808,-122.96106
13155,38.08073,-122.96111
13156,38.08065,-122.96116
13157,38.08058,-122.96122
13158,38.0805,-122.96127
13159,38.08042,-122.96132
13160,38.08035,-122.96137
13161,38.08027,-122.96142
13162,38.0802,-122.96147
13163,38.08012,-122.96152
13164,38.08004,-122.96157
13165,38.07997,-122.96162
13166,38.07989,-122.96167
13167,38.07982,-122.96172
13168,38.07975,-122.96177
13169,38.07968,-122.96182
13170,38.07961,-122.96186
13171,38.07954,-122.9619
13172,38.07947,-122.96194
13173,38.07941,-122.96198
13174,38.07934,-122.96201
13175,38.07927,-122.96204
13176,38.07921,-122.96207
13177,38.07914,-122.96209
13178,38.07908,-122.96211
13179,38.07902,-122.96213
13180,38.07895,-122.96214
13181,38.07889,-122.96215
13182,38.07883,-122.96216
13183,38.07877,-122.96217
13184,38.07871,-122.96217
13185,38.07866,-122.96218
13186,38.0786,-122.96218
13187,38.07854,-122.96218
13188,38.07849,-122.96219
13189,38.07844,-122.96219
13190,38.07839,-122.96219
13191,38.07834,-122.96219
13192,38.0783,-122.96219
13193,38.07825,-122.96219
13194,38.07821,-122.96219
13195,38.07816,-122.9622
13196,38.07812,-122.9622
13197,38.07808,-122.9622
13198,38.07803,-122.96221
13199,38.07799,-122.96221
13200,38.07795,-122.96221
13201,38.0779,-122.96222
13202,38.07787,-122.96222
13203,38.07783,-122.96222
13204,38.07779,-122.96222
13205,38.07775,-122.96222
13206,38.07771,-122.96223
13207,38.07768,-122.96223
13208,38.07764,-122.96225
13209,38.0776,-122.96226
13210,38.07756,-122.96227
13211,38.07752,-122.96228
13212,38.07748,-122.96229
13213,38.07744,-122.9623
13214,38.0774,-122.96231
13215,38.07736,-122.96232
13216,38.07732,-122.96234
13217,38.07728,-122.96236
13218,38.07724,-122.96239
13219,38.0772,-122.96241
13220,38.07716,-122.96242
13221,38.07713,-122.96243
13222,38.07709,-122.96244
13223,38.07706,-122.96244
13224,38.07704,-122.96244
13225,38.07702,-122.96244
13226,38.077,-122.96244
13227,38.07699,-122.96244
13228,38.07699,-122.96244
13229,38.07699,-122.96244
13230,38.07699,-122.9625
13231,38.07698,-122.96253
13232,38.07696,-122.96256
13233,38.07693,-122.96258
13234,38.0769,-122.96261
13235,38.07687,-122.96263
13236,38.07684,-122.96266
13237,38.0768,-122.96269
13238,38.07676,-122.96273
13239,38.07673,-122.96277
13240,38.07669,-122.96281
13241,38.07665,-122.96285
13242,38.07662,-122.9629
13243,38.07658,-122.96294
13244,38.07654,-122.96299
13245,38.0765,-122.96303
13246,38.07646,-122.96308
13247,38.07642,-122.96313
13248,38.07637,-122.96318
13249,38.07633,-122.96322
13250,38.07628,-122.96327
13251,38.07624,-122.96332
13252,38.0762,-122.96337
13253,38.07615,-122.96342
13254,38.07611,-122.96348
13255,38.07606,-122.96353
13256,38.07602,-122.96359
13257,38.07597,-122.96364
13258,38.07592,-122.9637
13259,38.07588,-122.96375
13260,38.07583,-122.96381
13261,38.07578,-122.96386
13262,38.07573,-122.96392
13263,38.07568,-122.96398
13264,38.07563,-122.96403
13265,38.07558,-122.96409
13266,38.07553,-122.96415
13267,38.07549,-122.9642
13268,38.07544,-122.96425
13269,38.07539,-122.96431
13270,38.07535,-122.96436
13271,38.0753,-122.96441
13272,38.07526,-122.96446
13273,38.07521,-122.96452
13274,38.07516,-122.96457
13275,38.07512,-122.96463
13276,38.07507,-122.96468
13277,38.07502,-122.96474
13278,38.07498,-122.96479
13279,38.07493,-122.96484
13280,38.07489,-122.9649
13281,38.07484,-122.96495
13282,38.0748,-122.96501
13283,38.07476,-122.96506
13284,38.07471,-122.96511
13285,38.07467,-122.96516
13286,38.07463,-122.96521
13287,38.07459,-122.96525
13288,38.07455,-122.9653
13289,38.07452,-122.96535
13290,38.07449,-122.96541
13291,38.07449,-122.96547
13292,38.0745,-122.96554
13293,38.07453,-122.9656
13294,38.07457,-122.96566
13295,38.07461,-122.96571
13296,38.07466,-122.96576
13297,38.07471,-122.96582
13298,38.07475,-122.96588
13299,38.0748,-122.96593
13300,38.07484,-122.96599
13301,38.07488,-122.96604
13302,38.07492,-122.9661
13303,38.07496,-122.96616
13304,38.075,-122.96622
13305,38.07505,-122.96628
13306,38.07509,-122.96633
13307,38.07513,-122.96639
13308,38.07517,-122.96645
13309,38.07521,-122.96651
13310,38.07525,-122.96656
13311,38.07529,-122.96662
13312,38.07533,-122.96668
13313,38.07537,-122.96674
13314,38.07541,-122.9668
13315,38.07544,-122.96686
13316,38.07547,-122.96692
13317,38.07551,-122.96699
13318,38.07554,-122.96705
13319,38.07557,-122.96712
13320,38.0756,-122.96718
13321,38.07563,-122.96724
13322,38.07565,-122.96731
13323,38.07568,-122.96737
13324,38.0757,-122.96743
13325,38.07572,-122.96749
13326,38.07574,-122.96755
13327,38.07577,-122.96761
13328,38.07579,-122.96768
13329,38.07581,-122.96774
13330,38.07583,-122.96781
13331,38.07585,-122.96788
13332,38.07587,-122.96795
13333,38.07588,-122.96803
13334,38.0759,-122.9681
13335,38.07591,-122.96817
13336,38.07593,-122.96824
13337,38.07595,-122.9683
13338,38.07596,-122.96838
13339,38.07598,-122.96845
13340,38.07599,-122.96852
13341,38.076,-122.96859
13342,38.07601,-122.96867
13343,38.07601,-122.96875
13344,38.07602,-122.96882
13345,38.07603,-122.9689
13346,38.07603,-122.96898
13347,38.07603,-122.96906
13348,38.07604,-122.96913
13349,38.07604,-122.96921
13350,38.07604,-122.96929
13351,38.07604,-122.96937
13352,38.07603,-122.96944
13353,38.07603,-122.96952
13354,38.07602,-122.9696
13355,38.07602,-122.96968
13356,38.07601,-122.96975
13357,38.076,-122.96983
13358,38.07599,-122.96991
13359,38.07598,-122.96998
13360,38.07597,-122.97006
13361,38.07596,-122.97013
13362,38.07595,-122.9702
13363,38.07593,-122.97027
13364,38.07592,-122.97033
13365,38.07591,-122.97039
13366,38.07589,-122.97045
13367,38.07588,-122.9705
13368,38.07586,-122.97055
13369,38.07585,-122.9706
13370,38.07584,-122.97064
13371,38.07583,-122.97068
13372,38.07581,-122.97073
13373,38.0758,-122.97077
13374,38.07578,-122.97082
13375,38.07576,-122.97086
13376,38.07574,-122.97091
13377,38.07572,-122.97096
13378,38.0757,-122.97102
13379,38.07568,-122.97108
13380,38.07566,-122.97115
13381,38.07563,-122.97122
13382,38.07561,-122.97128
13383,38.07558,-122.97135
13384,38.07556,-122.97142
13385,38.07553,-122.97149
13386,38.0755,-122.97156
13387,38.07548,-122.97163
13388,38.07545,-122.9717
13389,38.07543,-122.97177
13390,38.0754,-122.97184
13391,38.07538,-122.97191
13392,38.07535,-122.97198
13393,38.07533,-122.97206
13394,38.07531,-122.97213
13395,38.07529,-122.9722
13396,38.07528,-122.97227
13397,38.07527,-122.97235
13398,38.07525,-122.97242
13399,38.07524,-122.9725
13400,38.07523,-122.97258
13401,38.07523,-122.97265
13402,38.07522,-122.97273
13403,38.07522,-122.97281
13404,38.07522,-122.97289
13405,38.07522,-122.97297
13406,38.07523,-122.97305
13407,38.07523,-122.97314
13408,38.07524,-122.97322
13409,38.07525,-122.97331
13410,38.07526,-122.97339
13411,38.07528,-122.97348
13412,38.0753,-122.97357
13413,38.07532,-122.97366
13414,38.07535,-122.97375
13415,38.07537,-122.97384
13416,38.0754,-122.97392
13417,38.07544,-122.97401
13418,38.07548,-122.97411
13419,38.07552,-122.9742
13420,38.07557,-122.9743
13421,38.07562,-122.97439
13422,38.07568,-122.97449
13423,38.07575,-122.97457
13424,38.07581,-122.97466
13425,38.07588,-122.97473
13426,38.07595,-122.9748
13427,38.07603,-122.97487
13428,38.07611,-122.97492
13429,38.07619,-122.97498
13430,38.07627,-122.97502
13431,38.07636,-122.97505
13432,38.07644,-122.97508
13433,38.07652,-122.9751
13434,38.0766,-122.97512
13435,38.07667,-122.97513
13436,38.07675,-122.97514
13437,38.07682,-122.97514
13438,38.07689,-122.97514
13439,38.07696,-122.97514
13440,38.07702,-122.97513
13441,38.07707,-122.97513
13442,38.07712,-122.97512
13443,38.07716,-122.97511
13444,38.0772,-122.97509
13445,38.07724,-122.97506
13446,38.07728,-122.97504
13447,38.07732,-122.97501
13448,38.07736,-122.97497
13449,38.0774,-122.97494
