lat,long
37.863029,-122.577677
37.863027,-122.577671
37.863025,-122.577667
37.863023,-122.577672
37.863024,-122.577676
37.863022,-122.577677
37.863018,-122.577678
37.863013,-122.57768
37.863011,-122.577687
37.86301,-122.577689
37.863009,-122.577692
37.863008,-122.577693
37.863007,-122.577693
37.863007,-122.577693
37.863007,-122.577692
37.863007,-122.577692
37.863006,-122.577693
37.863006,-122.577695
37.863005,-122.577695
37.863003,-122.577694
37.863002,-122.577695
37.863003,-122.577695
37.863003,-122.577695
37.863003,-122.577694
37.863001,-122.577688
37.862995,-122.577681
37.862991,-122.577672
37.862989,-122.577667
37.862988,-122.577663
37.862984,-122.577658
37.862982,-122.577652
37.862981,-122.577642
37.862984,-122.57763
37.86299,-122.577614
37.862998,-122.577596
37.86301,-122.577579
37.863025,-122.577556
37.863043,-122.57753
37.863067,-122.577518
37.863091,-122.577525
37.863112,-122.577542
37.863135,-122.577565
37.86316,-122.577585
37.863186,-122.577607
37.86321,-122.577634
37.863233,-122.577656
37.863256,-122.577677
37.863279,-122.577696
37.863301,-122.577714
37.863326,-122.577735
37.86335,-122.577753
37.863377,-122.577773
37.863402,-122.577794
37.863427,-122.577812
37.86345,-122.577831
37.863472,-122.577852
37.863494,-122.577873
37.863517,-122.577895
37.863541,-122.577918
37.863565,-122.57794
37.863586,-122.577964
37.863607,-122.577986
37.863629,-122.578009
37.86365,-122.578033
37.863669,-122.578059
37.863689,-122.578086
37.863709,-122.578111
37.863726,-122.578138
37.863742,-122.578164
37.863759,-122.57819
37.863775,-122.578218
37.863789,-122.578246
37.863804,-122.578276
37.863818,-122.578307
37.863832,-122.578337
37.863845,-122.578366
37.863858,-122.578396
37.863869,-122.578425
37.86388,-122.578452
37.863891,-122.578476
37.863901,-122.578499
37.86391,-122.578522
37.863919,-122.578543
37.86393,-122.578564
37.863943,-122.578593
37.86396,-122.578622
37.863979,-122.578651
37.864,-122.578677
37.864021,-122.578701
37.864043,-122.578721
37.864068,-122.578738
37.864093,-122.578755
37.864114,-122.578772
37.864137,-122.578791
37.864159,-122.578807
37.864178,-122.57882
37.864199,-122.578831
37.864221,-122.578844
37.864242,-122.578857
37.864266,-122.578873
37.864293,-122.57889
37.864316,-122.578907
37.864336,-122.578924
37.864355,-122.578943
37.864376,-122.578963
37.8644,-122.578986
37.864425,-122.579007
37.864447,-122.579031
37.864466,-122.579054
37.864486,-122.579077
37.864504,-122.579101
37.864522,-122.579127
37.864537,-122.579156
37.864551,-122.579185
37.864575,-122.579243
37.864575,-122.579243
37.864584,-122.579276
37.86459,-122.579308
37.864597,-122.579339
37.864599,-122.579368
37.864597,-122.579395
37.864589,-122.579426
37.864578,-122.579457
37.864565,-122.579493
37.864551,-122.579532
37.864532,-122.579577
37.864513,-122.579619
37.864496,-122.579657
37.864481,-122.579691
37.864467,-122.57972
37.864457,-122.579751
37.864449,-122.579778
37.86444,-122.579799
37.864427,-122.5798
37.864424,-122.579805
37.864421,-122.579808
37.864424,-122.579811
37.864427,-122.579815
37.864427,-122.579822
37.864426,-122.579825
37.864425,-122.579827
37.864426,-122.579831
37.864426,-122.579836
37.864426,-122.579836
37.864427,-122.579832
37.864432,-122.579831
37.864436,-122.579825
37.864439,-122.579822
37.864446,-122.57982
37.864398,-122.579779
37.864408,-122.579779
37.864409,-122.579784
37.864408,-122.579789
37.864414,-122.579786
37.864416,-122.579787
37.864412,-122.579799
37.864406,-122.579811
37.864402,-122.579832
37.864398,-122.579857
37.864392,-122.579883
37.864383,-122.579913
37.864374,-122.579943
37.864367,-122.579977
37.864355,-122.580011
37.864351,-122.580046
37.864349,-122.580083
37.864335,-122.580117
37.864337,-122.580158
37.864338,-122.580197
37.864332,-122.580233
37.86433,-122.580269
37.864328,-122.580302
37.864328,-122.580337
37.864329,-122.580372
37.864331,-122.580406
37.864332,-122.580444
37.864333,-122.580481
37.864335,-122.580518
37.864337,-122.580555
37.86434,-122.580594
37.864343,-122.580631
37.864348,-122.58067
37.864356,-122.58071
37.864368,-122.580747
37.86438,-122.580782
37.864393,-122.580815
37.864409,-122.580845
37.864423,-122.580872
37.864442,-122.580899
37.864458,-122.58092
37.864474,-122.580943
37.864495,-122.580967
37.864515,-122.580991
37.864534,-122.581015
37.864554,-122.581039
37.86457,-122.581065
37.864589,-122.581094
37.864607,-122.581127
37.864624,-122.58116
37.864641,-122.581193
37.864657,-122.581228
37.864668,-122.581261
37.864678,-122.581292
37.864689,-122.581325
37.864701,-122.581358
37.864713,-122.581392
37.864726,-122.581426
37.864739,-122.581459
37.864753,-122.581492
37.864767,-122.581523
37.864789,-122.581567
37.864804,-122.581596
37.864822,-122.581626
37.86484,-122.581656
37.864859,-122.581683
37.86488,-122.581708
37.864902,-122.581729
37.864945,-122.581767
37.864945,-122.581767
37.86497,-122.581787
37.864993,-122.581808
37.865015,-122.581829
37.865038,-122.581853
37.86506,-122.581878
37.86508,-122.581903
37.865102,-122.581927
37.865124,-122.581952
37.865141,-122.581977
37.86516,-122.582002
37.865173,-122.582028
37.865184,-122.582057
37.865199,-122.582088
37.86521,-122.58212
37.865223,-122.582149
37.865234,-122.582178
37.86524,-122.582208
37.865246,-122.582241
37.865252,-122.58231
37.865252,-122.58231
37.865253,-122.582344
37.865251,-122.582379
37.865251,-122.58241
37.865251,-122.582443
37.865249,-122.582474
37.865244,-122.582503
37.865238,-122.582531
37.865229,-122.58256
37.865219,-122.582588
37.865207,-122.582619
37.865191,-122.582651
37.86518,-122.582682
37.865168,-122.582713
37.865155,-122.582744
37.865136,-122.582803
37.865136,-122.582803
37.865125,-122.582832
37.865115,-122.582862
37.865103,-122.582892
37.865092,-122.582922
37.865077,-122.582954
37.865063,-122.582986
37.865051,-122.583018
37.865038,-122.583048
37.865026,-122.583076
37.865012,-122.583103
37.864998,-122.58313
37.864986,-122.583155
37.864977,-122.583182
37.864967,-122.58321
37.864957,-122.583234
37.864949,-122.583255
37.86494,-122.583278
37.86493,-122.583303
37.864919,-122.583331
37.864913,-122.583356
37.864902,-122.58338
37.864891,-122.583405
37.864878,-122.58343
37.864863,-122.583454
37.864842,-122.583474
37.864826,-122.583494
37.864813,-122.583514
37.864799,-122.583536
37.864786,-122.583557
37.864769,-122.583577
37.864753,-122.583598
37.864737,-122.583618
37.86472,-122.583638
37.86471,-122.583663
37.864699,-122.583686
37.864685,-122.583705
37.864671,-122.583723
37.864654,-122.583744
37.864636,-122.583766
37.864616,-122.583788
37.864596,-122.58381
37.864574,-122.583831
37.864554,-122.58385
37.864534,-122.58387
37.864514,-122.58389
37.864496,-122.583908
37.864479,-122.583928
37.864466,-122.583949
37.864451,-122.583969
37.864436,-122.583991
37.864417,-122.584012
37.864398,-122.584034
37.864383,-122.584056
37.864369,-122.584079
37.864353,-122.584103
37.864339,-122.584126
37.864322,-122.584148
37.864289,-122.584187
37.864276,-122.584208
37.864263,-122.584229
37.86425,-122.584251
37.864237,-122.584276
37.864222,-122.584302
37.864208,-122.584329
37.864192,-122.584357
37.86418,-122.584384
37.864171,-122.584414
37.864161,-122.584444
37.864151,-122.584472
37.864141,-122.584502
37.864132,-122.584531
37.864132,-122.584531
37.864124,-122.584588
37.864119,-122.584616
37.864116,-122.584646
37.864116,-122.584646
37.864109,-122.584705
37.864106,-122.584736
37.864105,-122.584768
37.864103,-122.584799
37.864103,-122.584799
37.864102,-122.584831
37.8641,-122.584862
37.864101,-122.584892
37.864102,-122.584923
37.864106,-122.584955
37.864109,-122.584985
37.864115,-122.585015
37.864124,-122.585046
37.86414,-122.585106
37.86414,-122.585106
37.864149,-122.585133
37.864161,-122.58516
37.86417,-122.585184
37.864188,-122.585207
37.864204,-122.58523
37.864219,-122.585248
37.86423,-122.585265
37.864242,-122.585286
37.864252,-122.585306
37.864258,-122.585323
37.864266,-122.58534
37.864274,-122.585362
37.864274,-122.585387
37.864286,-122.585414
37.864296,-122.585443
37.86431,-122.585501
37.86431,-122.585501
37.864315,-122.585525
37.864323,-122.585547
37.864328,-122.58557
37.864332,-122.585595
37.864333,-122.585624
37.864333,-122.585652
37.864334,-122.585682
37.864335,-122.585711
37.864341,-122.585747
37.864349,-122.585781
37.864353,-122.585814
37.864357,-122.585844
37.864363,-122.585878
37.86437,-122.58591
37.864376,-122.585941
37.864382,-122.585975
37.864391,-122.586009
37.8644,-122.586039
37.864411,-122.586075
37.864418,-122.586107
37.864426,-122.586138
37.864432,-122.586171
37.864441,-122.586202
37.86445,-122.586233
37.864461,-122.586261
37.864471,-122.586289
37.86448,-122.586315
37.864492,-122.586343
37.864502,-122.586371
37.864509,-122.5864
37.86452,-122.586426
37.864533,-122.586453
37.864548,-122.586478
37.864556,-122.586488
37.864562,-122.586488
37.86458,-122.586511
37.864593,-122.58653
37.864609,-122.586552
37.864629,-122.586575
37.864649,-122.586598
37.864671,-122.586623
37.864696,-122.586645
37.864724,-122.586668
37.86475,-122.586686
37.864774,-122.5867
37.864797,-122.586711
37.864822,-122.586724
37.864848,-122.586734
37.864874,-122.586741
37.864899,-122.586747
37.864926,-122.586752
37.864958,-122.586756
37.864986,-122.586758
37.865014,-122.586759
37.865039,-122.586757
37.865061,-122.586753
37.865078,-122.586749
37.865095,-122.586743
37.865112,-122.586742
37.86513,-122.586742
37.865149,-122.586741
37.865165,-122.586743
37.865181,-122.586742
37.865192,-122.586748
37.865198,-122.586752
37.8652,-122.586753
37.865205,-122.586755
37.865206,-122.586756
37.865206,-122.586756
37.865206,-122.586757
37.865207,-122.586759
37.865212,-122.586762
37.865218,-122.586766
37.865228,-122.58677
37.865235,-122.586774
37.865239,-122.586776
37.865239,-122.586777
37.865239,-122.586778
37.86524,-122.586779
37.86524,-122.586779
37.865243,-122.586779
37.865245,-122.586778
37.865245,-122.586778
37.865245,-122.58678
37.865246,-122.586781
37.865246,-122.586781
37.865247,-122.586781
37.865247,-122.58678
37.865246,-122.586779
37.865246,-122.586779
37.865246,-122.586779
37.865246,-122.58678
37.865246,-122.58678
37.865246,-122.58678
37.865246,-122.58678
37.865249,-122.586783
37.865257,-122.586788
37.865271,-122.586795
37.865285,-122.586803
37.865303,-122.586811
37.865322,-122.58682
37.86534,-122.586827
37.865362,-122.586837
37.865385,-122.58685
37.865417,-122.586871
37.865454,-122.586895
37.865495,-122.58692
37.865539,-122.586944
37.865589,-122.586971
37.865645,-122.587
37.865702,-122.587027
37.865761,-122.587055
37.86582,-122.587082
37.865879,-122.587109
37.86594,-122.587134
37.866001,-122.587161
37.866061,-122.587187
37.866122,-122.587212
37.866184,-122.587231
37.866243,-122.587248
37.866304,-122.587265
37.866423,-122.587296
37.86645,-122.587302
37.866477,-122.587309
37.866532,-122.587319
37.866591,-122.58733
37.866648,-122.587339
37.866707,-122.58735
37.866761,-122.587363
37.866812,-122.587378
37.866865,-122.587392
37.866918,-122.587405
37.86697,-122.587414
37.867022,-122.587425
37.867072,-122.587437
37.867125,-122.587451
37.867176,-122.587469
37.867226,-122.587483
37.867277,-122.587493
37.867333,-122.587498
37.867384,-122.587504
37.867437,-122.587516
37.867491,-122.587533
37.867546,-122.587548
37.867602,-122.587571
37.867656,-122.587595
37.867711,-122.587623
37.867758,-122.587659
37.867805,-122.587703
37.867845,-122.587754
37.867883,-122.587814
37.867914,-122.587887
37.867945,-122.587974
37.867976,-122.588078
37.868005,-122.588181
37.868039,-122.588284
37.86808,-122.588384
37.868134,-122.58848
37.868202,-122.588562
37.868275,-122.588629
37.868351,-122.588686
37.868427,-122.58874
37.868504,-122.588795
37.86858,-122.588852
37.868658,-122.58891
37.868738,-122.58897
37.868818,-122.589029
37.868898,-122.589089
37.868975,-122.589146
37.869052,-122.589202
37.869128,-122.589258
37.869202,-122.589312
37.869278,-122.589367
37.869354,-122.589423
37.869431,-122.589478
37.869507,-122.589535
37.869582,-122.589592
37.869658,-122.589648
37.869734,-122.589701
37.869808,-122.589751
37.869883,-122.589796
37.869958,-122.589839
37.870035,-122.589879
37.870111,-122.589919
37.870186,-122.589957
37.87026,-122.589989
37.870332,-122.59002
37.870401,-122.59005
37.870465,-122.59008
37.870526,-122.590108
37.870584,-122.590135
37.87064,-122.590163
37.870693,-122.590191
37.870745,-122.590217
37.870797,-122.590244
37.870848,-122.590271
37.870902,-122.590298
37.870958,-122.590325
37.871011,-122.590351
37.871065,-122.590377
37.871119,-122.590404
37.871171,-122.590429
37.87122,-122.590458
37.87127,-122.59049
37.87132,-122.590524
37.87137,-122.590559
37.871417,-122.590594
37.871463,-122.590635
37.871505,-122.590679
37.871549,-122.590727
37.871597,-122.590778
37.871647,-122.59083
37.871699,-122.590885
37.871753,-122.590942
37.871806,-122.590999
37.871859,-122.591055
37.871912,-122.591113
37.871965,-122.591171
37.87202,-122.591228
37.872075,-122.591287
37.87213,-122.591347
37.872186,-122.591406
37.872243,-122.591464
37.872301,-122.591517
37.872362,-122.591565
37.872426,-122.591608
37.872493,-122.591648
37.872562,-122.591688
37.872632,-122.591733
37.872702,-122.591787
37.872771,-122.591847
37.872841,-122.59191
37.872913,-122.591977
37.872986,-122.592041
37.873062,-122.592101
37.873143,-122.592158
37.873223,-122.592215
37.873301,-122.592275
37.873377,-122.592341
37.873506,-122.592491
37.873535,-122.592534
37.873565,-122.592577
37.873624,-122.592667
37.873695,-122.592752
37.873809,-122.592874
37.873852,-122.592909
37.873983,-122.593011
37.87403,-122.593042
37.874123,-122.593103
37.874263,-122.593197
37.874309,-122.59323
37.874402,-122.593295
37.874491,-122.593369
37.874571,-122.593456
37.874641,-122.593551
37.874707,-122.593647
37.874775,-122.593736
37.874934,-122.593878
37.874986,-122.593943
37.875037,-122.594008
37.87514,-122.594138
37.875163,-122.594193
37.875186,-122.594247
37.875271,-122.594466
37.875291,-122.594523
37.875311,-122.594579
37.875354,-122.594809
37.875347,-122.59493
37.875328,-122.594992
37.875309,-122.595054
37.875271,-122.595179
37.875222,-122.595307
37.875186,-122.595442
37.875149,-122.595577
37.875119,-122.595863
37.875115,-122.595933
37.87511,-122.596003
37.875102,-122.596143
37.875089,-122.596281
37.875075,-122.596418
37.87505,-122.59662
37.875041,-122.596686
37.875023,-122.596818
37.874999,-122.596941
37.874972,-122.597057
37.874937,-122.597162
37.874897,-122.597261
37.874858,-122.597353
37.874827,-122.597445
37.874798,-122.597531
37.874777,-122.59762
37.874764,-122.59771
37.87476,-122.597795
37.874762,-122.597876
37.874774,-122.59796
37.874786,-122.598047
37.874799,-122.598134
37.874812,-122.598227
37.874826,-122.598319
37.874841,-122.598411
37.874855,-122.598505
37.874871,-122.598601
37.874892,-122.598695
37.874922,-122.598787
37.874959,-122.598875
37.875005,-122.598957
37.875061,-122.599027
37.875129,-122.599083
37.875285,-122.599152
37.875363,-122.599168
37.875401,-122.599173
37.875438,-122.599177
37.875513,-122.599187
37.875583,-122.599203
37.875649,-122.599226
37.875713,-122.599256
37.875769,-122.599292
37.875822,-122.599331
37.875903,-122.599403
37.875931,-122.599428
37.875988,-122.59948
37.876102,-122.599598
37.876159,-122.599658
37.876188,-122.599689
37.876218,-122.599719
37.876302,-122.59981
37.876328,-122.599842
37.876375,-122.599908
37.876414,-122.599982
37.876448,-122.600058
37.876481,-122.600135
37.876543,-122.600299
37.876558,-122.600343
37.876573,-122.600387
37.876602,-122.600478
37.876627,-122.600566
37.876649,-122.600647
37.876678,-122.600762
37.876687,-122.6008
37.876717,-122.60093
37.876728,-122.600985
37.876752,-122.601094
37.876763,-122.601164
37.876777,-122.601237
37.876781,-122.601273
37.876784,-122.60131
37.876787,-122.601382
37.876789,-122.601456
37.876792,-122.601529
37.876791,-122.601606
37.876804,-122.601676
37.876832,-122.60174
37.876877,-122.60179
37.876932,-122.601828
37.876997,-122.601859
37.877144,-122.601882
37.877184,-122.601874
37.877225,-122.601866
37.877301,-122.601833
37.877376,-122.601783
37.877453,-122.601722
37.877526,-122.601644
37.877646,-122.601494
37.877693,-122.601422
37.877787,-122.601278
37.877847,-122.601171
37.877889,-122.601061
37.877936,-122.600952
37.877981,-122.600846
37.878025,-122.600741
37.87807,-122.600638
37.878109,-122.600539
37.878149,-122.600446
37.878189,-122.600356
37.878229,-122.600271
37.878278,-122.600201
37.878344,-122.600147
37.878421,-122.600123
37.878499,-122.600136
37.878568,-122.600184
37.878613,-122.600261
37.878631,-122.600351
37.878642,-122.600447
37.878644,-122.600545
37.878641,-122.600644
37.878653,-122.600747
37.878665,-122.600835
37.878685,-122.600914
37.878716,-122.600984
37.878763,-122.601039
37.878812,-122.601073
37.878862,-122.60109
37.878899,-122.601087
37.878937,-122.601085
37.879011,-122.601081
37.879011,-122.601081
37.879106,-122.601076
37.879149,-122.601081
37.879185,-122.601094
37.879218,-122.601114
37.879244,-122.60114
37.879259,-122.601184
37.879267,-122.601234
37.879267,-122.601287
37.879261,-122.601341
37.879251,-122.601392
37.879241,-122.601433
37.879222,-122.601469
37.879183,-122.601506
37.879142,-122.601542
37.879089,-122.60158
37.87904,-122.601615
37.878993,-122.601649
37.878944,-122.601679
37.878902,-122.601708
37.878866,-122.601741
37.878835,-122.601782
37.878807,-122.601831
37.878782,-122.601885
37.878757,-122.601941
37.878732,-122.601994
37.878695,-122.602043
37.878657,-122.602084
37.878614,-122.602114
37.878566,-122.602142
37.878522,-122.602171
37.87848,-122.602204
37.878438,-122.602243
37.878405,-122.602287
37.878378,-122.602335
37.878351,-122.602384
37.878329,-122.602434
37.878309,-122.602481
37.878291,-122.602528
37.878275,-122.602576
37.878266,-122.602624
37.878255,-122.602673
37.878244,-122.602723
37.878234,-122.602774
37.878228,-122.602826
37.87822,-122.602875
37.878214,-122.602925
37.878203,-122.602973
37.878196,-122.602995
37.87819,-122.603017
37.878173,-122.603062
37.878135,-122.603148
37.878128,-122.603172
37.878121,-122.603195
37.878113,-122.603242
37.878108,-122.603289
37.87811,-122.603339
37.878118,-122.603384
37.878129,-122.603426
37.878143,-122.603467
37.878159,-122.603507
37.878175,-122.603547
37.878193,-122.60359
37.878213,-122.603634
37.878236,-122.603676
37.878259,-122.60372
37.878281,-122.603766
37.878301,-122.603809
37.878324,-122.603851
37.878349,-122.603893
37.878374,-122.603931
37.878393,-122.60397
37.878418,-122.604009
37.878442,-122.604048
37.878468,-122.604086
37.87849,-122.604126
37.87851,-122.604166
37.87853,-122.604256
37.87853,-122.604256
37.87852,-122.604328
37.878514,-122.604351
37.878492,-122.604392
37.87844,-122.604431
37.878355,-122.604489
37.878303,-122.604513
37.878278,-122.604524
37.878254,-122.604536
37.878167,-122.604571
37.878131,-122.604584
37.878058,-122.60461
37.878035,-122.604616
37.878012,-122.604623
37.877922,-122.604653
37.877877,-122.604669
37.877831,-122.604682
37.877787,-122.604696
37.877742,-122.604711
37.877719,-122.60472
37.877697,-122.604728
37.877652,-122.604749
37.877572,-122.604816
37.877537,-122.604857
37.877537,-122.604857
37.877473,-122.604947
37.877446,-122.604998
37.877418,-122.60505
37.877406,-122.605077
37.877393,-122.605105
37.877374,-122.605164
37.877362,-122.605227
37.877359,-122.605295
37.877368,-122.605357
37.877393,-122.605415
37.877427,-122.605467
37.877469,-122.605522
37.877511,-122.605569
37.877553,-122.605616
37.877595,-122.605662
37.877636,-122.605708
37.877675,-122.605756
37.877714,-122.605803
37.877754,-122.605852
37.877793,-122.605905
37.877834,-122.605962
37.877871,-122.606024
37.877903,-122.606095
37.877951,-122.606262
37.877969,-122.606359
37.877969,-122.606359
37.878014,-122.606564
37.878053,-122.606666
37.878105,-122.606757
37.878169,-122.60683
37.878237,-122.606891
37.8783,-122.606963
37.878328,-122.607036
37.878356,-122.607108
37.878412,-122.607254
37.878423,-122.607365
37.878433,-122.607478
37.878446,-122.607592
37.878464,-122.607704
37.878484,-122.607816
37.878503,-122.607932
37.87852,-122.608051
37.878534,-122.608168
37.878536,-122.608226
37.878539,-122.608285
37.878532,-122.608408
37.87853,-122.608532
37.878542,-122.608654
37.878571,-122.608768
37.878613,-122.608872
37.878663,-122.608966
37.878722,-122.609043
37.878786,-122.609108
37.878909,-122.609226
37.878966,-122.609285
37.878966,-122.609285
37.87908,-122.609395
37.879139,-122.609447
37.879197,-122.609502
37.879255,-122.609558
37.87931,-122.609617
37.879361,-122.609678
37.879409,-122.609743
37.879409,-122.609743
37.879488,-122.609888
37.879517,-122.60997
37.879542,-122.610055
37.879551,-122.610101
37.87956,-122.610147
37.879568,-122.610237
37.879564,-122.610326
37.879547,-122.610467
37.87954,-122.610514
37.87952,-122.61061
37.879495,-122.610708
37.87947,-122.610805
37.879444,-122.610902
37.87942,-122.610994
37.879395,-122.611089
37.879368,-122.611183
37.879341,-122.611274
37.879316,-122.611365
37.879292,-122.611457
37.879268,-122.611546
37.879241,-122.611634
37.879216,-122.611722
37.8792,-122.611813
37.879193,-122.611905
37.879208,-122.611992
37.879238,-122.612067
37.879289,-122.612122
37.879353,-122.61215
37.879492,-122.612142
37.879547,-122.612142
37.879603,-122.612143
37.879713,-122.612143
37.879713,-122.612143
37.879827,-122.612166
37.879865,-122.612169
37.879944,-122.612162
37.880093,-122.612114
37.880164,-122.612089
37.880236,-122.612073
37.880314,-122.612069
37.880394,-122.612074
37.880476,-122.612083
37.880558,-122.612092
37.88064,-122.612095
37.880718,-122.612097
37.880796,-122.612098
37.880869,-122.612091
37.880938,-122.612074
37.881002,-122.612052
37.88106,-122.612022
37.881114,-122.61199
37.881168,-122.611954
37.881224,-122.611913
37.881276,-122.611877
37.881331,-122.611842
37.881387,-122.611814
37.881442,-122.611788
37.881495,-122.61176
37.881545,-122.611732
37.881594,-122.611693
37.88164,-122.61165
37.881691,-122.611604
37.88174,-122.611558
37.881792,-122.611512
37.881844,-122.611473
37.881896,-122.61144
37.881948,-122.61142
37.882007,-122.611405
37.882069,-122.611391
37.882125,-122.61137
37.882179,-122.611344
37.882229,-122.611318
37.882283,-122.61129
37.882338,-122.611261
37.882396,-122.611224
37.882456,-122.611188
37.882519,-122.611144
37.882585,-122.61109
37.882645,-122.611039
37.882699,-122.610972
37.882744,-122.610899
37.882781,-122.610828
37.882811,-122.610774
37.882848,-122.610745
37.882888,-122.610757
37.882933,-122.610801
37.882969,-122.610873
37.882988,-122.610931
37.882989,-122.610999
37.882977,-122.611065
37.882947,-122.611134
37.882918,-122.61121
37.882878,-122.61128
37.882837,-122.611349
37.882789,-122.61142
37.882722,-122.611496
37.882673,-122.611586
37.882633,-122.611667
37.882594,-122.611746
37.882547,-122.611823
37.882489,-122.611879
37.882435,-122.611934
37.882376,-122.611975
37.882327,-122.612023
37.882285,-122.612081
37.882255,-122.612148
37.882235,-122.612215
37.882225,-122.612289
37.882222,-122.61237
37.882218,-122.612453
37.882217,-122.612537
37.882219,-122.612618
37.882215,-122.612695
37.882198,-122.612763
37.882166,-122.61282
37.882098,-122.612859
37.882037,-122.612874
37.88198,-122.612868
37.881926,-122.612853
37.881878,-122.612838
37.881844,-122.612827
37.881827,-122.612824
37.881822,-122.612826
37.88182,-122.612824
37.88182,-122.612825
37.881816,-122.612827
37.881802,-122.612825
37.881786,-122.612825
37.881772,-122.612827
37.881764,-122.612832
37.88176,-122.612833
37.88176,-122.612832
37.881761,-122.612831
37.881763,-122.612831
37.881762,-122.612831
37.881762,-122.612831
37.881761,-122.612832
37.881759,-122.612832
37.881755,-122.612832
37.881753,-122.612832
37.881754,-122.612832
37.881754,-122.612832
37.881755,-122.612831
37.881754,-122.612831
37.881755,-122.612833
37.881757,-122.612836
37.881758,-122.612841
37.881757,-122.612845
37.881757,-122.612847
37.881759,-122.612849
37.881759,-122.61285
37.88176,-122.612851
37.881761,-122.612851
37.881761,-122.612851
37.881762,-122.612851
37.881762,-122.61285
37.881762,-122.61285
37.881763,-122.612849
37.881765,-122.61285
37.881766,-122.612851
37.881765,-122.612855
37.881763,-122.61286
37.881761,-122.612861
37.881762,-122.61286
37.881762,-122.61286
37.881762,-122.61286
37.881762,-122.612858
37.881761,-122.612859
37.88176,-122.612863
37.881755,-122.612878
37.881749,-122.612899
37.881736,-122.612924
37.881716,-122.612947
37.88169,-122.61297
37.881661,-122.612991
37.881628,-122.613013
37.88159,-122.613033
37.881547,-122.613054
37.881502,-122.613079
37.881458,-122.613102
37.881414,-122.613129
37.881373,-122.613161
37.881333,-122.613196
37.881295,-122.613232
37.881256,-122.61327
37.881216,-122.613304
37.881176,-122.613338
37.881135,-122.613371
37.881096,-122.613391
37.881058,-122.613425
37.881021,-122.613462
37.880981,-122.613496
37.880937,-122.613526
37.880893,-122.61356
37.880851,-122.613595
37.880809,-122.613626
37.880767,-122.613656
37.880721,-122.613684
37.880674,-122.613709
37.880631,-122.613734
37.880589,-122.613759
37.880547,-122.613785
37.880508,-122.613812
37.88049,-122.613826
37.880473,-122.613841
37.880407,-122.613904
37.880379,-122.613941
37.880351,-122.613979
37.880324,-122.614015
37.880296,-122.614051
37.880268,-122.614086
37.880237,-122.614118
37.880206,-122.61415
37.880174,-122.614182
37.880144,-122.614215
37.880112,-122.61425
37.880083,-122.614286
37.88007,-122.614303
37.880057,-122.614321
37.88003,-122.614355
37.880003,-122.614391
37.879978,-122.614434
37.879946,-122.614524
37.879946,-122.614524
37.879934,-122.614569
37.879924,-122.614612
37.879917,-122.614655
37.879902,-122.614741
37.879894,-122.614783
37.879886,-122.614825
37.879886,-122.614825
37.879879,-122.614867
37.879873,-122.614909
37.879871,-122.614952
37.879869,-122.614994
37.879868,-122.615036
37.879867,-122.615075
37.879866,-122.615112
37.879868,-122.615145
37.879871,-122.615179
37.879877,-122.615215
37.879885,-122.615251
37.879906,-122.615319
37.879918,-122.615354
37.87993,-122.615389
37.879935,-122.615408
37.879939,-122.615426
37.879945,-122.615465
37.879949,-122.615506
37.879954,-122.615546
37.879958,-122.615588
37.879961,-122.615632
37.879956,-122.615677
37.879944,-122.615714
37.879928,-122.615748
37.879907,-122.615779
37.87988,-122.615807
37.879852,-122.615828
37.879794,-122.615871
37.879794,-122.615871
37.879763,-122.615894
37.879733,-122.615915
37.879702,-122.615935
37.879671,-122.615955
37.879613,-122.615987
37.879613,-122.615987
37.879554,-122.616015
37.879554,-122.616015
37.879495,-122.616046
37.879495,-122.616046
37.879466,-122.616062
37.879439,-122.616079
37.879414,-122.6161
37.879389,-122.616124
37.879366,-122.616151
37.879345,-122.61618
37.879325,-122.61621
37.879308,-122.616243
37.879296,-122.616278
37.879288,-122.616313
37.879284,-122.616351
37.879287,-122.616386
37.879292,-122.616419
37.879297,-122.616449
37.879305,-122.616478
37.879315,-122.616507
37.879328,-122.616535
37.879344,-122.616563
37.87936,-122.616592
37.879378,-122.61662
37.879396,-122.616647
37.879413,-122.616673
37.879431,-122.616697
37.879447,-122.616722
37.879463,-122.616747
37.879478,-122.61677
37.879494,-122.616793
37.879511,-122.616817
37.87953,-122.61684
37.879548,-122.616864
37.879566,-122.61689
37.879584,-122.616914
37.879602,-122.616938
37.879621,-122.616961
37.879639,-122.616985
37.879658,-122.61701
37.879677,-122.617034
37.879695,-122.61706
37.879713,-122.617085
37.879733,-122.61711
37.879752,-122.617137
37.87977,-122.617162
37.879807,-122.617212
37.879807,-122.617212
37.879843,-122.617261
37.879843,-122.617261
37.879861,-122.617287
37.87988,-122.617311
37.879897,-122.617335
37.879914,-122.617358
37.879948,-122.617401
37.879965,-122.617426
37.879983,-122.617451
37.880001,-122.617476
37.880001,-122.617476
37.880018,-122.617502
37.880034,-122.617524
37.88005,-122.617548
37.880067,-122.617573
37.880083,-122.617597
37.8801,-122.61762
37.880117,-122.617642
37.880132,-122.617666
37.880147,-122.617688
37.880164,-122.61771
37.880181,-122.617733
37.880196,-122.617756
37.880229,-122.617802
37.880229,-122.617802
37.880245,-122.617827
37.880262,-122.61785
37.88028,-122.617873
37.880299,-122.617894
37.880316,-122.617916
37.880331,-122.617939
37.880347,-122.617961
37.880364,-122.617983
